bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",137,34.36760115,146.9399728,34.63564267,23.66977841,36.76966861,54.43094484,66.72913913,294.7252222,6.356082575
"BMR = 10%: Added, BMR: 0.1",138,58.46186933,115.6043566,28.84038727,26.12464035,26.34321931,202.4066523,41.14039034,42.06341914,6.02080546
"BMR = 10%: Added, BMR: 0.1",139,50.29931752,85.41762484,30.36829543,39.11253758,37.30728655,96.95555836,40.03353446,27.32148947,1.884546695
"BMR = 10%: Added, BMR: 0.1",140,122.8183814,26.51208408,51.45171855,38.47254489,39.85868135,70.37786048,44.46250618,27.32148947,7.398586894
"BMR = 10%: Added, BMR: 0.1",141,57.61582974,26.62071387,34.04340645,44.81441273,32.55159901,61.39261475,62.21068457,64.08584418,3.107350565
"BMR = 10%: Added, BMR: 0.1",142,61.89995909,36.37359256,27.59413237,46.10392674,35.14517488,40.8077474,119.3686297,29.5583517,2.869999685
"BMR = 10%: Added, BMR: 0.1",143,46.61955385,32.14699313,31.64810489,26.38750448,28.88278004,38.54353926,106.2268403,51.17481145,1.578400543
"BMR = 10%: Added, BMR: 0.1",144,28.23918179,31.51270935,22.40967707,98.92118445,27.35073018,76.10489087,115.36386,34.58976389,1.900287757
"BMR = 10%: Added, BMR: 0.1",145,35.7850432,58.23172159,28.13174213,119.9152542,40.58641631,65.25708851,149.8795211,28.66848812,10.31033411
"BMR = 10%: Added, BMR: 0.1",146,50.59406032,31.44193235,25.34526851,157.9777505,32.86787759,31.44801326,154.6133157,37.77278328,13.55414168
"BMR = 10%: Added, BMR: 0.1",147,73.32329292,81.17788587,29.16420896,106.6654879,30.58146486,36.51633285,32.00136074,18.47291793,3.164420872
"BMR = 10%: Added, BMR: 0.1",148,44.76325061,30.87432399,35.10810972,24.98600827,40.97686151,58.52712049,17.64850613,18.47291793,3.678292096
"BMR = 10%: Added, BMR: 0.1",149,65.83246395,46.41357149,30.89093505,42.07511892,30.99865465,32.91433506,63.72251665,22.46581892,1.078834636
"BMR = 10%: Added, BMR: 0.1",150,29.01358938,35.84495231,24.341961,39.91808182,30.99865465,35.99111977,43.37859289,22.46581892,2.080612283
"BMR = 10%: Added, BMR: 0.1",151,326.9593842,52.2123028,20.23407481,48.28828893,31.12125942,110.1199831,22.81988728,22.46581892,3.988010893
"BMR = 10%: Added, BMR: 0.1",152,42.80592893,25.48167624,31.93635745,43.3639381,38.7262051,45.78767953,73.45964387,22.46581892,6.405544322
