bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",86,40.0278056,53.47132223,35.2988725,175.9159696,61.17628066,125.5525434,49.86465241,46.67299318,0.606981851
"BMR = 10%: Added, BMR: 0.1",87,1653.698007,209.9989167,34.65465645,120.903796,52.93120667,93.28890654,48.51864649,34.68799172,1.646207767
"BMR = 10%: Added, BMR: 0.1",88,1400.711184,32.86797714,35.16709747,85.29150221,61.28237487,76.04777825,36.64806908,34.99109975,2.153474662
"BMR = 10%: Added, BMR: 0.1",89,284.567118,69.90760293,35.76344653,417.2292466,94.04164198,87.2675824,55.7956443,33.66179967,2.29085014
"BMR = 10%: Added, BMR: 0.1",90,32.37661947,85.018629,40.21249866,105.40864,153.267123,90.79649748,32.44644142,35.34349566,0.416549978
"BMR = 10%: Added, BMR: 0.1",91,177.9738503,206.1418484,40.62375635,38.63711338,161.7702995,147.6755981,42.34874451,37.97049435,0.655853563
"BMR = 10%: Added, BMR: 0.1",92,759.5265433,215.9088259,39.5074932,371.5275285,60.17781977,81.26621003,40.83308881,40.00102083,0.420603445
"BMR = 10%: Added, BMR: 0.1",93,163.4821137,33.17294062,43.71797702,1745.553691,36.30917422,50.91036656,51.29217835,42.37941049,0.568242966
"BMR = 10%: Added, BMR: 0.1",94,144.9899805,53.24606057,57.67463656,70.4333515,38.77658519,50.91036656,33.16981148,38.90720733,2.035515986
"BMR = 10%: Added, BMR: 0.1",95,51.15014523,37.3745519,212.9500366,148.4860801,40.13201992,150.0834404,23.43797858,37.82945997,2.488258765
"BMR = 10%: Added, BMR: 0.1",96,93.12385768,31.79336638,215.7534611,170.9040486,50.66349988,127.9052373,31.16994461,40.14025727,5.347403136
"BMR = 10%: Added, BMR: 0.1",97,78.50288785,31.47712832,63.62371729,90.6698229,57.807942,160.6153383,35.52602757,40.65865531,2.949732946
"BMR = 10%: Added, BMR: 0.1",98,191.7721318,26.28986525,70.75492115,91.6829896,44.17977145,33.9093501,89.56224438,40.28426634,5.52200698
"BMR = 10%: Added, BMR: 0.1",99,81.40820267,116.4362166,57.95321165,132.6489519,31.56747641,28.76508328,57.87626903,39.35985784,0.122342526
"BMR = 10%: Added, BMR: 0.1",100,298.121572,87.84358523,45.76974623,95.61884777,33.95070599,28.03826063,65.18035198,37.11000924,0.374304516
"BMR = 10%: Added, BMR: 0.1",101,63.26291493,96.16080779,44.69529842,73.84580745,33.06293154,48.50506904,60.89827741,36.63274767,4.870445852
"BMR = 10%: Added, BMR: 0.1",102,184.1724419,35.9002852,48.65185812,153.0878822,32.97990409,34.99148374,55.85610382,36.00704064,5.53486957
"BMR = 10%: Added, BMR: 0.1",103,82.36064506,37.95630465,49.28076803,162.9472317,32.15352143,34.99148374,36.17599814,35.96295795,2.411658808
"BMR = 10%: Added, BMR: 0.1",104,273.8766308,37.95630465,42.83922691,211.8943606,33.8718216,60.52792544,40.50767914,36.38271414,4.905167616
"BMR = 10%: Added, BMR: 0.1",105,74.05505429,43.99745385,42.71169587,76.084866,35.61279786,102.2813043,49.13209402,36.38271414,2.755229685
"BMR = 10%: Added, BMR: 0.1",106,189.3607394,45.46495772,42.60431783,38.70517631,36.08650896,102.0112198,46.75880577,33.77324834,2.755229685
"BMR = 10%: Added, BMR: 0.1",107,91.08251947,73.86552169,52.69748875,329.7613929,36.2287554,115.8687066,39.0655456,33.87625962,2.318911648
"BMR = 10%: Added, BMR: 0.1",108,52.88085574,100.1012066,62.22165292,124.1531826,37.02086138,35.20860279,69.97764258,35.00994843,0.545043211
"BMR = 10%: Added, BMR: 0.1",109,128.9131163,149.0391065,55.823071,205.1701082,37.52118082,178.7706896,64.77932869,35.00994843,0.767458248
"BMR = 10%: Added, BMR: 0.1",110,96.93669007,91.80993248,77.33427514,153.6434182,39.83346723,22.15468445,101.3818213,35.00994843,5.31285261
"BMR = 10%: Added, BMR: 0.1",111,60.72916947,65.62145011,58.36286773,89.6755791,40.51984519,104.5846087,41.55786971,43.91423232,1.22966712
"BMR = 10%: Added, BMR: 0.1",112,93.46146047,230.1409733,49.00454864,53.62056743,45.22065343,44.75881058,73.96645741,40.97171712,3.415283226
"BMR = 10%: Added, BMR: 0.1",113,102.4273507,34.5791846,53.88933502,39.9898149,40.04698812,90.04842058,48.82990254,39.26330082,2.086626717
"BMR = 10%: Added, BMR: 0.1",114,121.2020743,107.5889064,41.83975172,58.79157144,39.39266753,33.6826534,54.10162169,43.32419352,1.007959349
"BMR = 10%: Added, BMR: 0.1",115,53.52286781,58.48689374,41.09805031,34.6624808,60.59413622,30.14080316,30.22382192,33.26616872,2.733363952
"BMR = 10%: Added, BMR: 0.1",116,82.93338325,47.1420366,137.5781997,34.6624808,57.8236749,26.04149811,30.22382192,54.19364504,0.127374613
"BMR = 10%: Added, BMR: 0.1",117,113.431165,51.30656185,87.05755337,103.9606661,62.23133419,68.19479171,48.22180733,49.37097542,2.919416043
"BMR = 10%: Added, BMR: 0.1",118,88.31180884,52.30946625,96.14069442,483.6576941,44.79487929,91.67688136,34.62796827,45.91008137,4.626203521
"BMR = 10%: Added, BMR: 0.1",119,49.45613684,173.4910132,73.56276696,49.82029216,48.69239176,547.1424649,56.29780756,44.20197672,4.118260046
"BMR = 10%: Added, BMR: 0.1",120,89.9069891,59.27378882,70.62665316,53.31331733,47.91424872,453.2104603,38.44164651,43.79441304,2.719773581
"BMR = 10%: Added, BMR: 0.1",121,48.76810352,47.7346763,107.6853951,205.0157838,42.59862529,441.5613575,44.62103771,40.55210273,4.506004844
"BMR = 10%: Added, BMR: 0.1",122,70.72385946,229.3118742,108.4763003,525.4292484,46.34266373,126.261931,30.81844402,44.27872678,3.523925904
"BMR = 10%: Added, BMR: 0.1",123,107.4467585,51.46200525,98.52362037,80.4097077,35.53573267,205.5626342,112.2106837,52.68939661,3.523925904
"BMR = 10%: Added, BMR: 0.1",124,74.17880292,32.02256561,96.5677896,79.22081141,42.08395072,100.0133686,40.03503295,55.48576522,3.860928616
"BMR = 10%: Added, BMR: 0.1",125,6133.971231,46.62323565,95.05732374,57.71665538,45.15519408,95.25901618,45.77490287,48.0866434,2.829331833
"BMR = 10%: Added, BMR: 0.1",126,452.9571416,252.1751322,69.06990627,77.80723539,118.5725412,47.28607187,27.27727631,53.06981459,3.673103359
"BMR = 10%: Added, BMR: 0.1",127,112.0827929,375.728553,50.31871941,106.7957266,103.1504415,57.63646281,140.799923,82.18745862,2.721260651
"BMR = 10%: Added, BMR: 0.1",128,66.40442031,82.54118481,59.07131064,86.64631604,78.4758364,37.1706342,57.19707618,92.11233174,3.868910117
