bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",74,2.63705316,2.016794362,1.057365716,1.270741701,2.622044104,0.995170731,2.649066829,2.307890801,0.92802919
"BMR = 10%: Added, BMR: 0.1",75,1.760007159,2.016794362,1.901957632,1.516135807,2.733991645,2.313746146,1.477376024,1.426432434,0.16500319
"BMR = 10%: Added, BMR: 0.1",76,0.948247081,6.195763364,1.994955013,1.348571462,2.521150837,2.139537825,1.909124189,6.026366802,0.13942173
"BMR = 10%: Added, BMR: 0.1",77,2.310332586,1.901333468,1.839957617,1.46561804,1.383002605,0.779238151,2.293300916,2.129801287,0.102616311
"BMR = 10%: Added, BMR: 0.1",78,1.754611096,2.166983065,2.591876186,1.604863195,3.100225591,2.541801471,1.950044717,2.324069119,0.677714475
"BMR = 10%: Added, BMR: 0.1",79,4.333150412,1.76058024,2.486526406,1.501849896,2.275673527,2.596919371,2.423635415,1.084620351,1.322441441
"BMR = 10%: Added, BMR: 0.1",80,3.644410198,1.677769111,2.802709277,1.786456057,2.046880369,1.653289962,2.449917872,2.832818304,0.224001589
"BMR = 10%: Added, BMR: 0.1",81,2.756542917,5.563217946,3.745428111,1.207384282,2.279372967,2.1667163,1.840116474,2.9765709,0.223613038
"BMR = 10%: Added, BMR: 0.1",82,2.653498271,5.80357867,0.580185713,2.579623799,1.628245989,1.261283563,2.411889773,2.098695786,2.378327184
"BMR = 10%: Added, BMR: 0.1",83,1.44754243,5.763579906,1.130000822,1.356514245,1.789464285,1.560750434,1.915557426,1.951045039,0.257117047
"BMR = 10%: Added, BMR: 0.1",84,2.271133482,2.968541718,1.36391689,1.936869973,2.687708283,2.054845337,2.308101401,5.968157475,0.610821141
"BMR = 10%: Added, BMR: 0.1",85,1.643069984,4.561397624,1.908449898,1.379142254,2.230253821,3.451723554,1.99656883,2.362018429,0.684035682
"BMR = 10%: Added, BMR: 0.1",86,1.480162083,6.452186937,1.956791718,1.367649512,2.254388384,2.992257401,2.205996743,3.777422019,1.196649298
"BMR = 10%: Added, BMR: 0.1",87,1.82068074,5.350633758,1.925911143,1.190854087,2.133374343,1.811520171,2.227538068,4.515842563,0.387338775
"BMR = 10%: Added, BMR: 0.1",88,1.262866816,6.470468433,2.127646455,1.943681122,2.360491093,1.544313719,2.227538068,5.448707234,0.215869181
"BMR = 10%: Added, BMR: 0.1",89,2.249523754,1.340174946,1.839285584,1.291916864,2.94598696,1.790588918,1.906812738,1.562712853,2.513069396
"BMR = 10%: Added, BMR: 0.1",90,3.318208496,2.572180789,1.652743288,1.150313587,1.914969464,1.573306449,1.979230874,3.232176576,0.806629782
"BMR = 10%: Added, BMR: 0.1",91,1.893590016,1.573857528,2.371780915,1.308623208,2.091764801,5.756378023,1.789632855,3.15609041,2.068637247
"BMR = 10%: Added, BMR: 0.1",92,1.577854316,1.887585064,1.652132634,1.207764785,2.432540987,1.034061376,1.344568752,1.412822618,2.422114838
"BMR = 10%: Added, BMR: 0.1",93,1.589153299,2.262455502,2.146627634,1.612775138,2.582275344,2.211946106,2.529484417,4.390956613,1.0033965
"BMR = 10%: Added, BMR: 0.1",94,3.25935413,2.716356648,1.992095999,1.354486017,2.713223051,1.910001859,2.303060781,1.337031913,1.073116039
"BMR = 10%: Added, BMR: 0.1",95,1.621031775,1.466530621,2.344601072,1.524572179,2.893663527,18.82848737,2.651695086,2.796907723,0.682942322
"BMR = 10%: Added, BMR: 0.1",96,1.78655435,2.086871043,2.642626293,1.198922626,1.887181054,28.16637006,3.194408097,1.451254938,1.74159246
