bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",113,42.88271616,0.601841493,12.46149405,1.534087683,2.182659272,3.262196647,4.677696018,8.139390553,0.149297067
"BMR = 10%: Added, BMR: 0.1",114,1.341483793,12.55560044,2.161450018,2.275885353,1.779204737,4.652888261,5.516546781,0.977200116,3.118485681
"BMR = 10%: Added, BMR: 0.1",115,1.625951105,2.524859031,0.187223149,2.275885353,2.058556328,4.744303638,3.07073995,1.041941839,0.047292626
"BMR = 10%: Added, BMR: 0.1",116,17.8281307,2.434080407,1.112261176,1.812947389,2.937750734,17.30613991,2.928460603,22.08601009,1.616856416
"BMR = 10%: Added, BMR: 0.1",117,2.135325612,14.94768557,1.938834183,1.661389758,2.765772809,0.451267512,2.678622671,2.843945312,0.845784599
"BMR = 10%: Added, BMR: 0.1",118,0.915506085,6.627387544,1.09914907,2.04458744,6.297392344,5.361254614,1.103908049,2.392587452,0.025752537
"BMR = 10%: Added, BMR: 0.1",119,3.014111749,4.084220481,1.685574054,2.477947407,4.833818849,1.045534377,12.4161689,2.515202149,0.211403535
"BMR = 10%: Added, BMR: 0.1",120,1.975662031,3.307446313,1.684282311,1.935594625,4.182046026,0.657484897,18.99982863,3.414426362,0.072145205
"BMR = 10%: Added, BMR: 0.1",121,2.272227063,1.699394132,0.617096377,0.527088296,3.877788258,0.657484897,1.003055805,1.346094109,0.153323948
"BMR = 10%: Added, BMR: 0.1",122,0.41612457,1.478725148,16.93961061,0.527088296,3.906360384,5.071294442,35.36629157,1.519872801,0.099098975
"BMR = 10%: Added, BMR: 0.1",123,2.800518776,1.791980586,13.30142029,0.58623657,2.965632278,9.686767283,4.648267195,1.519872801,0.131084843
"BMR = 10%: Added, BMR: 0.1",124,0.472448481,2.585818,12.97477156,0.764595079,2.362580282,50.84274403,8.113357063,5.853682983,0.552376012
"BMR = 10%: Added, BMR: 0.1",125,1.323856535,2.202013925,6.798469723,0.666053117,2.48171802,0.920038615,0.997993129,10.51231895,0.76495184
"BMR = 10%: Added, BMR: 0.1",126,0.580572869,2.26156096,0.320023417,2.155692779,3.826068186,1.483687289,1.337077441,5.905251689,0.052649694
"BMR = 10%: Added, BMR: 0.1",127,2.82911495,8.3548954,0.728679984,1.853626592,4.331280556,1.747844824,2.529709544,3.050197983,0.765278755
"BMR = 10%: Added, BMR: 0.1",128,1.292492527,4.126949775,0.802650917,2.975429306,0.862788801,5.89325128,1.657542227,2.187899539,2.070856144
"BMR = 10%: Added, BMR: 0.1",129,4.08500853,3.882563342,2.42875382,3.273048206,8.7211663,2.229123327,0.519414194,17.08002701,2.070856144
"BMR = 10%: Added, BMR: 0.1",130,2.263173345,3.994338361,5.29406142,1.843171225,1.029437943,2.604784161,2.102220018,5.903961179,0.039097305
"BMR = 10%: Added, BMR: 0.1",131,10.53751387,0.781691747,3.982743261,1.843171225,1.12392058,18.91063106,0.703720011,31.73534064,1.3147161
"BMR = 10%: Added, BMR: 0.1",132,32.14801639,2.489605616,11.33816444,1.435569545,3.601634205,113.742447,2.57111419,3.829100808,0.085682841
"BMR = 10%: Added, BMR: 0.1",133,2.238016842,2.920120156,0.45435986,0.545481745,4.347959536,322.8863634,2.093592085,3.871672683,0.215062022
"BMR = 10%: Added, BMR: 0.1",134,1.664241557,2.74398798,2.69729675,0.614412755,3.865977503,289.3040932,7.305304333,2.084795837,20.87002775
"BMR = 10%: Added, BMR: 0.1",135,1.922758178,1.952805392,1.907396716,1.469374006,0.7264412,873.1806859,1.623384095,18.85469071,0.017857364
"BMR = 10%: Added, BMR: 0.1",136,8.231234274,1.077570138,5.376306828,1.101439531,12.88317759,284.633437,0.984063649,1.749185177,4.984474238
"BMR = 10%: Added, BMR: 0.1",137,3.704686071,2.146145186,7.421122233,0.856592811,5.8566165,8.939118956,0.984063649,4.56464395,0.648975979
"BMR = 10%: Added, BMR: 0.1",138,0.336639739,4.832738796,3.068512497,0.81716736,6.758927631,21.81390156,1.675117602,6.942638051,0.633919821
"BMR = 10%: Added, BMR: 0.1",139,0.718789588,6.37376275,1.679866866,1.112017322,5.142651565,54.67388559,4.545886329,3.533938163,7.188585195
"BMR = 10%: Added, BMR: 0.1",140,35.7218146,1.800481962,1.679866866,1.543545526,11.31918718,81.11430921,7.105667832,4.813264888,0.359458768
"BMR = 10%: Added, BMR: 0.1",141,2.208702427,2.499392565,5.999738141,1.774844224,7.303714929,7.105145847,3.931394032,5.041643276,0.359458768
"BMR = 10%: Added, BMR: 0.1",142,2.69729675,1.228960563,5.999738141,1.201801348,0.88775024,31.8100577,4.484515602,4.329978593,0.055623291
"BMR = 10%: Added, BMR: 0.1",143,7.952814071,1.200322136,5.999738141,1.794389064,2.335801711,7.009645295,0.38684732,6.76346918,0.044758064
"BMR = 10%: Added, BMR: 0.1",144,22.62304992,0.368925774,18.34122033,1.445761425,1.668482539,36.36554127,0.368831141,18.44783096,0.126968415
"BMR = 10%: Added, BMR: 0.1",145,0.240947748,4.016118854,24.4037266,1.89257165,1.576758094,2.39823624,0.469173845,14.52070264,0.059940524
"BMR = 10%: Added, BMR: 0.1",146,1.40382797,1.650602041,0.377203372,1.561882172,1.086326796,3.473674852,2.780886388,29.3255869,0.041707622
"BMR = 10%: Added, BMR: 0.1",147,0.77658442,2.282766896,3.545853854,1.519311462,4.914036973,8.707051603,10.45693368,37.17147023,0.8445073
"BMR = 10%: Added, BMR: 0.1",148,16.19147329,2.18005684,6.816937451,1.121526862,0.684271929,1.484418739,3.024952366,7.833610138,0.03859717
"BMR = 10%: Added, BMR: 0.1",149,1.540677991,5.90487055,0.352555842,1.20511594,3.013710712,5.725973178,1.839072449,11.20606649,0.311642395
"BMR = 10%: Added, BMR: 0.1",150,0.92533386,11.96561417,3.121025519,2.137471638,3.096637624,4.241418585,11.15932223,3.043720692,2.639846596
"BMR = 10%: Added, BMR: 0.1",151,2.311003059,3.501930566,2.781148344,1.156966961,2.821657545,2.510045059,1.343969925,1.456620921,0.122140085
"BMR = 10%: Added, BMR: 0.1",152,3.330113337,3.510242491,4.81220522,0.987680075,1.405865507,2.966532795,0.361232332,1.33486103,0.089652883
"BMR = 10%: Added, BMR: 0.1",153,1.962919458,8.36960454,2.772145751,3.516652879,2.212069996,5.365052568,0.361232332,1.831843331,0.16815586
"BMR = 10%: Added, BMR: 0.1",154,2.787856939,6.455002471,2.090643082,3.679154737,1.997322741,0.491319208,6.211669393,5.294555627,0.266555765
"BMR = 10%: Added, BMR: 0.1",155,0.369631872,4.612717234,2.019439075,0.963744401,1.410160327,1.35717135,3.952045565,4.785286696,0.020604411
"BMR = 10%: Added, BMR: 0.1",156,3.696612366,6.61474507,3.734957141,1.225874834,4.114515235,0.420045054,4.23035751,3.030756681,1.213798866
"BMR = 10%: Added, BMR: 0.1",157,2.106529729,4.740072716,0.522526493,1.113223121,14.93213475,8.390957282,6.819063128,7.7347427,1.506259113
"BMR = 10%: Added, BMR: 0.1",158,0.508853076,1.494066799,5.261610744,1.192989746,3.459041161,6.796308727,1.289467819,5.446143492,1.578622388
"BMR = 10%: Added, BMR: 0.1",159,12.31440485,1.138947503,2.092471868,1.107782207,3.557380964,0.958038387,0.729485319,12.3632423,0.054908354
"BMR = 10%: Added, BMR: 0.1",160,1.797626669,1.141991656,0.903528838,1.037416438,0.764736929,0.958038387,0.729485319,6.653863203,0.054908354
"BMR = 10%: Added, BMR: 0.1",161,6.857281207,1.793997288,2.551576317,1.335993003,0.716919935,0.958038387,0.5628742,2.67543135,1.602674266
"BMR = 10%: Added, BMR: 0.1",162,4.529777899,7.020968202,1.272881741,1.350841742,1.175585835,3.212161404,1.465124958,15.66188017,2.089953639
