bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,DichotomousHill
"BMR = 10%: Extra, BMR: 0.1",10137,259.1919645,175.1925887,195.1590957,105.2559397,201.0414695,25.45475789,60.31708672,175.6368162
"BMR = 10%: Extra, BMR: 0.1",10138,241.2366103,134.4710885,167.3186337,129.8814288,242.9346414,33.97426835,71.5043483,257.5438455
"BMR = 10%: Extra, BMR: 0.1",10139,182.7828417,154.6740653,198.3637735,69.29184917,260.0003764,25.12985705,85.715982,220.934199
"BMR = 10%: Extra, BMR: 0.1",10140,207.2212907,134.3737551,215.0032841,117.1499003,261.6433333,25.53699056,82.73797209,234.3778811
"BMR = 10%: Extra, BMR: 0.1",10141,199.1909526,147.5616189,185.6085909,119.0070404,293.0210015,22.65323415,67.50207618,210.993481
"BMR = 10%: Extra, BMR: 0.1",10142,265.1642912,100.1905766,186.0543956,73.16116504,243.5609758,27.30264465,62.69502443,188.2105378
"BMR = 10%: Extra, BMR: 0.1",10143,246.1576913,152.7717805,242.1665601,90.76432184,229.3433955,45.14630667,90.40191921,249.4104296
"BMR = 10%: Extra, BMR: 0.1",10144,190.0118373,144.2767548,258.2612456,102.0871502,227.6717878,48.16197641,63.53966773,181.4878588
"BMR = 10%: Extra, BMR: 0.1",10145,262.8084679,124.3049694,268.5226687,92.92979993,238.9642099,45.07787432,63.53966773,241.2240264
"BMR = 10%: Extra, BMR: 0.1",10146,241.8068791,146.3164189,208.739858,115.7548606,252.5094398,45.02696095,61.66395973,263.6441717
"BMR = 10%: Extra, BMR: 0.1",10147,231.599851,116.9703061,237.3819189,101.8452059,225.809297,32.89402929,101.6953219,230.1229562
"BMR = 10%: Extra, BMR: 0.1",10148,245.7135626,99.53824326,249.7028477,110.1244389,291.3967215,34.08149767,77.71814356,220.4017667
"BMR = 10%: Extra, BMR: 0.1",10149,273.272602,95.00822362,208.2886408,140.914143,257.5658753,39.59943352,82.43205551,211.4146807
"BMR = 10%: Extra, BMR: 0.1",10150,266.5786437,80.7102894,216.702493,135.6230107,275.0114575,42.69039943,65.4306876,177.475607
"BMR = 10%: Extra, BMR: 0.1",10151,196.0591188,115.256347,218.8593919,79.70691162,265.0385956,30.33740738,68.77544743,160.2356848
"BMR = 10%: Extra, BMR: 0.1",10152,280.2687551,146.0105472,195.7590671,129.4133734,241.9745294,37.77523098,72.06746637,151.8778186
"BMR = 10%: Extra, BMR: 0.1",10153,267.1668365,138.4326849,245.6665935,141.5363178,249.0992975,31.38251442,80.72466937,192.0614786
"BMR = 10%: Extra, BMR: 0.1",10154,221.849119,128.9584085,222.7906048,108.3018118,276.2621282,23.3186926,92.52897908,223.4601091
"BMR = 10%: Extra, BMR: 0.1",10155,236.4407706,137.2613786,238.5725439,152.8114624,290.5310764,23.63622876,77.24137331,260.9627782
"BMR = 10%: Extra, BMR: 0.1",10156,216.8477585,163.2946924,259.462392,125.7978565,248.6961601,22.89656701,82.1444488,260.9627782
"BMR = 10%: Extra, BMR: 0.1",10157,250.3566176,123.289322,256.2877671,122.121243,275.0240539,24.28101235,76.91003905,246.4044936
"BMR = 10%: Extra, BMR: 0.1",10158,182.0319941,108.9351261,223.9792179,100.8295475,270.6055472,27.56087899,85.47935346,268.1790434
"BMR = 10%: Extra, BMR: 0.1",10159,220.7650812,99.66622585,238.0482769,107.4839495,237.1268493,28.09924181,71.10355588,268.1790434
"BMR = 10%: Extra, BMR: 0.1",10160,252.9880185,95.22170042,168.7277445,96.44244421,284.1088831,28.29284011,84.78947471,268.1790434
"BMR = 10%: Extra, BMR: 0.1",10161,248.8230882,112.0288538,228.3030678,154.776477,241.8705179,33.90476672,72.66653231,272.4265416
"BMR = 10%: Extra, BMR: 0.1",10162,247.5173973,137.5142544,246.5420862,115.4899871,245.3698853,31.22427454,82.88712759,179.9167672
"BMR = 10%: Extra, BMR: 0.1",10163,224.3110456,83.06916239,186.8024148,70.98735238,275.9596671,38.45434688,67.1490094,246.7378774
"BMR = 10%: Extra, BMR: 0.1",10164,269.7726855,124.5166125,229.6271057,94.43555124,275.9596671,24.16367242,85.62444037,195.7942363
"BMR = 10%: Extra, BMR: 0.1",10165,268.8128273,140.883616,245.5681212,83.04300425,275.9596671,33.65183035,86.43515062,232.334986
"BMR = 10%: Extra, BMR: 0.1",10166,178.3377922,115.247407,251.2013974,102.1011671,275.8998455,36.51161203,70.67992522,226.2397873
"BMR = 10%: Extra, BMR: 0.1",10167,245.1132591,129.9772381,272.6180559,83.41558527,249.6985131,42.72106267,103.4790043,244.4856088
"BMR = 10%: Extra, BMR: 0.1",10168,269.0937581,111.2300578,249.1283169,108.8486554,259.3095553,42.16396309,76.02542829,237.245319
"BMR = 10%: Extra, BMR: 0.1",10169,234.454227,120.0668252,271.1506105,122.0322944,241.4537259,52.18118209,71.72363837,155.9949234
"BMR = 10%: Extra, BMR: 0.1",10170,230.8336884,123.3187227,231.81223,134.60911,251.9330666,36.41768187,82.92507953,158.6032181
"BMR = 10%: Extra, BMR: 0.1",10171,259.0175724,117.4409227,201.4670558,101.8927529,251.9330666,30.88315068,101.2374647,230.3704054
"BMR = 10%: Extra, BMR: 0.1",10172,259.6704734,149.2791545,210.9799723,153.509027,260.4555212,31.96354364,100.357058,250.4046973
"BMR = 10%: Extra, BMR: 0.1",10173,287.807128,93.82057626,242.3709397,100.5374925,243.4439352,26.17002376,82.12371561,234.8862815
"BMR = 10%: Extra, BMR: 0.1",10174,210.0557987,108.3614496,214.0494955,110.1407226,244.7265764,26.07573954,72.59621222,234.1726203
"BMR = 10%: Extra, BMR: 0.1",10175,237.6527452,159.7515362,183.2667894,120.3934581,244.7265764,22.31295864,74.62032814,235.5177478
"BMR = 10%: Extra, BMR: 0.1",10176,227.6763178,143.675963,210.1081104,114.9552158,244.7265764,34.27536573,80.19224464,192.3443731
"BMR = 10%: Extra, BMR: 0.1",10177,219.8262546,143.8525556,206.1772068,123.059844,244.7265764,35.11799791,67.74285286,199.5610474
"BMR = 10%: Extra, BMR: 0.1",10178,254.2611926,118.335823,204.1837287,70.45439739,254.6697643,30.51350452,88.98273586,265.5436909
"BMR = 10%: Extra, BMR: 0.1",10179,206.1398348,146.0138401,210.4277305,111.4844316,274.1124314,31.56882896,78.60374964,267.0041891
"BMR = 10%: Extra, BMR: 0.1",10180,235.3792556,152.0677355,209.0799204,116.2767276,247.9953863,36.02790349,47.33710547,261.0456675
"BMR = 10%: Extra, BMR: 0.1",10181,245.8061903,154.9003764,218.4036211,86.19657626,211.1568735,27.23147339,57.62261317,256.6936471
"BMR = 10%: Extra, BMR: 0.1",10182,245.4633095,161.0606636,243.8859942,101.0191665,213.1191648,30.62335146,57.62261317,256.6936471
"BMR = 10%: Extra, BMR: 0.1",10183,244.7675547,139.754656,234.9753292,89.35905083,239.0611047,30.84711237,84.761968,224.3912146
"BMR = 10%: Extra, BMR: 0.1",10184,275.1209692,112.4976594,204.0289576,90.88204779,232.200551,20.97907591,87.87285075,191.869841
"BMR = 10%: Extra, BMR: 0.1",10185,266.9339248,91.32395429,238.0630565,119.2104686,269.1944204,19.96004356,74.39940691,218.2384504
"BMR = 10%: Extra, BMR: 0.1",10186,241.6836473,97.78715679,216.6328111,91.6122661,209.7064373,30.7910911,44.63696283,246.966909
"BMR = 10%: Extra, BMR: 0.1",10187,262.9578842,146.7035614,255.4350294,115.7491216,288.1906767,25.90701907,97.67711466,209.6993013
"BMR = 10%: Extra, BMR: 0.1",10188,280.7646315,173.7318497,259.7385558,86.34302281,302.9587528,29.41094689,65.74538164,225.6057171
"BMR = 10%: Extra, BMR: 0.1",10189,239.4899465,170.9702658,225.2595644,56.66074422,252.5121819,23.2141745,100.8819885,229.5166635
"BMR = 10%: Extra, BMR: 0.1",10190,250.351353,150.4129493,238.6882347,113.4628103,241.7108422,32.72965987,91.90939243,190.2925808
"BMR = 10%: Extra, BMR: 0.1",10191,258.8990671,149.4216561,181.1227291,81.41490057,247.7129688,24.15045859,84.59472127,251.9001884
"BMR = 10%: Extra, BMR: 0.1",10192,275.3224693,152.8496984,252.5339337,67.79374599,213.5471874,32.38644729,92.43504313,207.2105591
"BMR = 10%: Extra, BMR: 0.1",10193,191.1683143,142.7230477,218.2975477,111.124629,277.2943322,33.29347016,59.23055204,231.9796669
"BMR = 10%: Extra, BMR: 0.1",10194,268.8438517,156.6244877,212.0924379,97.35631198,257.6758778,24.52069346,90.14302257,169.5414321
"BMR = 10%: Extra, BMR: 0.1",10195,266.35626,103.278064,209.6588515,100.6587401,236.6989544,40.05363537,53.92822033,275.023726
"BMR = 10%: Extra, BMR: 0.1",10196,242.2206133,111.2085321,213.6123059,77.24402687,249.2995989,34.05380142,82.79545511,212.3274199
"BMR = 10%: Extra, BMR: 0.1",10197,187.0500824,87.06474045,211.6378646,89.3487297,235.9891506,20.32977589,69.93957315,261.7349303
"BMR = 10%: Extra, BMR: 0.1",10198,266.7742893,88.30842941,271.6389235,76.41562074,225.3614657,40.24114503,88.56863127,218.9134721
"BMR = 10%: Extra, BMR: 0.1",10199,193.1955035,133.2825427,172.5519396,121.1223412,230.8009243,37.45733097,69.78882717,276.2645041
"BMR = 10%: Extra, BMR: 0.1",10200,192.984624,92.91110425,186.2785821,121.1223412,226.0412654,35.2947971,90.81706486,248.4201463
"BMR = 10%: Extra, BMR: 0.1",10201,276.4431564,159.5848372,199.8752116,88.30856844,203.8223796,30.51817623,84.16896116,209.1565224
"BMR = 10%: Extra, BMR: 0.1",10202,257.6567364,132.1660949,161.0704854,89.93132683,200.819884,26.83582494,55.28666628,199.330325
"BMR = 10%: Extra, BMR: 0.1",10203,279.0311637,116.5604376,203.0873147,105.12826,252.3562003,35.57485238,101.2232222,199.4511068
"BMR = 10%: Extra, BMR: 0.1",10204,245.4952294,126.8270663,209.5034231,97.87982289,209.0193709,35.31896722,70.96139572,211.5995988
"BMR = 10%: Extra, BMR: 0.1",10205,203.8067662,125.0360502,266.1706079,90.71917127,150.807572,49.09296476,66.59921042,171.561103
"BMR = 10%: Extra, BMR: 0.1",10206,238.1405103,79.87221587,231.3728391,76.50505367,158.1811111,47.74017293,62.31247935,193.7090135
"BMR = 10%: Extra, BMR: 0.1",10207,246.0628109,99.93850618,164.4070028,107.3639056,238.3686917,47.74017293,89.51891246,169.7751688
"BMR = 10%: Extra, BMR: 0.1",10208,212.3851832,131.9940368,185.3114213,72.87442335,213.0784919,41.84269972,75.64013843,242.0839798
"BMR = 10%: Extra, BMR: 0.1",10209,218.3454704,90.96914862,227.6244201,80.12930783,238.2300183,29.54644591,109.6488551,186.5348075
"BMR = 10%: Extra, BMR: 0.1",10210,274.1819698,142.6919205,282.2563943,121.4145952,234.04116,29.43136863,82.00932877,202.9355535
"BMR = 10%: Extra, BMR: 0.1",10211,233.8443638,111.0383189,280.229059,116.3713449,182.4928431,27.46000684,82.88522303,217.2606875
"BMR = 10%: Extra, BMR: 0.1",10212,226.6639043,109.6858807,209.2436539,85.59579686,191.729265,31.29290107,112.3082298,257.3087395
"BMR = 10%: Extra, BMR: 0.1",10213,242.2710015,123.3375752,274.5074799,106.6809376,177.2110644,27.31427295,99.99233314,219.7913043
"BMR = 10%: Extra, BMR: 0.1",10214,277.6637959,156.1696892,216.5506791,116.5672225,185.1510361,26.50131369,99.93425105,134.9698554
"BMR = 10%: Extra, BMR: 0.1",10215,280.260972,149.5453222,226.4282268,69.44235938,176.8627665,24.14255303,78.15459406,195.5500484
"BMR = 10%: Extra, BMR: 0.1",10216,283.0483661,132.032967,257.2852899,97.63139833,217.4745939,33.48346808,113.2034056,178.8961475
"BMR = 10%: Extra, BMR: 0.1",10217,226.900164,150.6685341,292.2811568,73.32057191,201.7126528,26.68638476,64.35702037,237.2620101
"BMR = 10%: Extra, BMR: 0.1",10218,260.5479769,121.437629,231.9336147,93.2648236,204.0936465,20.60438362,85.11966985,235.4516182
"BMR = 10%: Extra, BMR: 0.1",10219,257.2030067,131.5325153,236.6679515,74.9452672,197.5671043,23.43978978,47.95390495,188.7184014
"BMR = 10%: Extra, BMR: 0.1",10220,236.1406781,112.2523733,214.5832498,103.3742378,236.9441484,32.01404708,47.95390495,219.2134913
"BMR = 10%: Extra, BMR: 0.1",10221,133.312109,96.58168536,237.7742953,74.48950462,257.7280211,32.63191098,135.129722,257.6252149
"BMR = 10%: Extra, BMR: 0.1",10222,253.269167,153.2853138,273.0073939,65.73465037,263.7058859,35.76739135,59.00197444,245.4221729
"BMR = 10%: Extra, BMR: 0.1",10223,248.4082755,144.2430082,253.630181,69.14684985,234.0070478,24.00097659,53.37858911,172.1096555
"BMR = 10%: Extra, BMR: 0.1",10224,242.5746929,165.2736044,235.9613207,120.6054426,240.9926048,28.14481464,56.9199807,215.0230974
"BMR = 10%: Extra, BMR: 0.1",10225,278.3840887,165.2736044,210.7816847,63.30356219,268.6359009,33.51877262,83.10932426,251.643716
"BMR = 10%: Extra, BMR: 0.1",10226,262.4863122,114.5408579,219.6024348,74.44695851,282.4063143,29.9251635,86.8597686,238.0709457
"BMR = 10%: Extra, BMR: 0.1",10227,187.5263942,77.86071338,179.545611,108.4415419,292.3011089,31.34516873,72.32039023,230.1380387
"BMR = 10%: Extra, BMR: 0.1",10228,232.9289726,96.06537579,254.7600468,92.62203463,272.8817825,25.69634373,67.73285349,273.5757825
"BMR = 10%: Extra, BMR: 0.1",10229,224.7626598,86.30929115,187.0449316,117.8132139,251.3904912,26.39234806,86.4499696,186.9124832
"BMR = 10%: Extra, BMR: 0.1",10230,213.3815204,126.689216,205.1295091,83.71858664,248.6498512,39.77283614,75.99887582,199.7355409
"BMR = 10%: Extra, BMR: 0.1",10231,226.0185818,101.8654414,184.7067071,102.2995992,252.1230966,31.88712146,78.01847566,180.0873121
"BMR = 10%: Extra, BMR: 0.1",10232,206.8481091,125.5452403,244.4778563,86.16836008,247.4609903,27.51153058,100.8753608,236.2557212
"BMR = 10%: Extra, BMR: 0.1",10233,214.6153068,143.9972517,267.989575,68.89289952,263.9873207,22.21791263,78.8345583,256.7434039
"BMR = 10%: Extra, BMR: 0.1",10234,227.2390004,95.45532441,267.989575,58.49336015,256.9650587,25.4321117,82.1589793,252.8724471
"BMR = 10%: Extra, BMR: 0.1",10235,297.5443252,108.2827428,267.989575,86.40711098,252.9391057,29.0804412,101.1620499,281.4472167
"BMR = 10%: Extra, BMR: 0.1",10236,178.4391947,129.3038465,267.989575,67.28220535,278.4704291,42.16709697,61.44359465,281.4472167
"BMR = 10%: Extra, BMR: 0.1",10237,271.9072721,124.8704914,267.989575,104.420352,254.9998435,34.89369519,57.24543448,202.650308
"BMR = 10%: Extra, BMR: 0.1",10238,194.426746,136.5844353,254.8405713,67.26947543,194.6845858,35.91211963,103.1909537,206.0675976
"BMR = 10%: Extra, BMR: 0.1",10239,199.9765086,136.0534664,226.5602574,60.61587854,213.0065881,24.02717051,69.73419509,211.6731912
"BMR = 10%: Extra, BMR: 0.1",10240,232.1536474,115.4350774,205.143188,134.6324479,238.6594874,37.3897284,76.89531448,263.769438
"BMR = 10%: Extra, BMR: 0.1",10241,252.1204224,162.8253386,244.1022573,104.5534566,214.985964,26.22483331,101.8390519,262.4412898
"BMR = 10%: Extra, BMR: 0.1",10242,275.6822415,127.1217056,235.0210425,103.8374716,251.1110274,30.99372621,79.656341,237.4905728
"BMR = 10%: Extra, BMR: 0.1",10243,274.8223716,141.8076077,278.6046465,92.39534468,224.2462719,30.14841167,65.32622679,217.9809589
"BMR = 10%: Extra, BMR: 0.1",10244,185.7448055,103.2557477,280.9933708,89.79773081,201.5949792,26.30818326,65.91138428,229.8405651
"BMR = 10%: Extra, BMR: 0.1",10245,265.7836788,104.4043669,249.4320178,121.2265295,251.2526441,26.30818326,86.21762024,186.892472
"BMR = 10%: Extra, BMR: 0.1",10246,243.3849753,132.552096,202.0545055,110.1294073,261.6872394,29.02801988,79.57604424,183.8788616
"BMR = 10%: Extra, BMR: 0.1",10247,213.0201882,123.6157093,256.0961182,105.2966722,257.503823,32.97919402,88.92989486,167.960221
"BMR = 10%: Extra, BMR: 0.1",10248,258.6868438,124.5860377,199.5834526,100.3695704,243.4247533,34.06622769,76.05184336,184.4252406
"BMR = 10%: Extra, BMR: 0.1",10249,244.4020386,130.8882191,189.7888249,90.5660682,244.4735129,27.25723761,103.5918049,202.4825938
"BMR = 10%: Extra, BMR: 0.1",10250,229.0114989,91.71774698,200.24361,79.65356714,195.3368796,23.96774969,81.91565511,129.617993
"BMR = 10%: Extra, BMR: 0.1",10251,264.2644718,80.70005705,183.12157,90.19346379,175.7366938,25.60410241,78.2938174,158.7758943
"BMR = 10%: Extra, BMR: 0.1",10252,261.6521994,80.70005705,236.5110501,85.45826292,186.9974175,25.48906717,59.19134845,226.3714507
"BMR = 10%: Extra, BMR: 0.1",10253,251.3214905,74.17951539,215.4584745,85.50724081,168.8198063,34.02191216,95.44100511,191.1293402
"BMR = 10%: Extra, BMR: 0.1",10254,244.0168734,96.5032744,243.5470835,81.46330428,210.2201981,28.75436602,44.92733524,199.0514942
"BMR = 10%: Extra, BMR: 0.1",10255,269.1377615,116.5937136,216.0630109,134.2276767,151.3543007,30.2328205,52.42932237,222.1768782
"BMR = 10%: Extra, BMR: 0.1",10256,253.7445707,79.19582265,241.9566615,99.03027752,213.1683425,28.38867606,92.35776345,222.3813866
"BMR = 10%: Extra, BMR: 0.1",10257,198.4871795,117.9431261,236.9844982,102.0610846,161.6665646,24.07682169,80.4900961,248.9691849
"BMR = 10%: Extra, BMR: 0.1",10258,222.4077653,94.6952537,239.1420744,75.63656816,203.5334623,32.60796138,74.26054405,223.5647769
"BMR = 10%: Extra, BMR: 0.1",10259,257.6501372,133.8707308,236.7854029,79.43273627,169.8764486,32.64852321,55.11591585,252.0511578
"BMR = 10%: Extra, BMR: 0.1",10260,256.7604013,116.0686215,213.1566199,85.24262928,169.8764486,27.55984909,58.74164529,197.7024741
"BMR = 10%: Extra, BMR: 0.1",10261,258.6784343,134.9114978,215.3636602,86.95828293,187.6342612,27.11125033,58.74164529,243.7693188
"BMR = 10%: Extra, BMR: 0.1",10262,242.8130333,120.07386,186.2618787,104.8206734,187.1683176,26.30283525,58.74164529,184.9767779
"BMR = 10%: Extra, BMR: 0.1",10263,236.2303551,115.3237953,213.6835714,120.69818,216.8823573,27.56201197,59.00454569,196.4068981
"BMR = 10%: Extra, BMR: 0.1",10264,249.0888512,138.1241218,204.7563212,122.9168465,193.6679417,52.1741684,79.62779015,190.2334352
"BMR = 10%: Extra, BMR: 0.1",10265,260.0869713,104.9657944,208.9333806,85.50681286,221.1757917,31.99626945,78.60383687,233.4339603
"BMR = 10%: Extra, BMR: 0.1",10266,243.1146424,99.59792728,235.6793537,86.05490274,228.0345643,31.99626945,74.95867584,215.6321384
"BMR = 10%: Extra, BMR: 0.1",10267,181.3649454,141.2103847,244.7236174,72.06672891,228.0345643,30.89479391,68.55916425,249.6958157
"BMR = 10%: Extra, BMR: 0.1",10268,240.7679454,128.9360087,263.7440621,103.6223811,217.3640909,34.9031078,49.48581477,211.4110798
"BMR = 10%: Extra, BMR: 0.1",10269,253.9109022,124.275464,244.4545406,125.5322369,191.992042,26.99406002,101.3117975,211.4110798
"BMR = 10%: Extra, BMR: 0.1",10270,271.3621622,171.4410342,228.3441165,103.6154848,217.1386749,29.67436135,92.53501163,196.2182236
"BMR = 10%: Extra, BMR: 0.1",10271,196.1654671,189.0424162,253.336771,100.2772873,207.4903786,23.73251845,44.03324262,211.4976006
"BMR = 10%: Extra, BMR: 0.1",10272,157.6329254,174.4993,212.0262753,102.3287206,208.3059798,25.2506534,50.89691234,211.4976006
"BMR = 10%: Extra, BMR: 0.1",10273,205.8379069,123.2933673,238.3086587,78.82954647,247.8110899,27.78787732,100.2645296,176.5082356
"BMR = 10%: Extra, BMR: 0.1",10274,252.8311919,100.213827,186.3239584,124.3311026,224.3822548,32.37137933,92.16817,202.5947185
"BMR = 10%: Extra, BMR: 0.1",10275,221.3075341,112.6390164,176.177787,137.1433114,196.5530621,41.97176228,84.1761448,236.7478572
"BMR = 10%: Extra, BMR: 0.1",10276,232.9109277,146.1117118,234.992311,130.2721304,236.1321821,22.00466065,84.30122237,238.5244943
"BMR = 10%: Extra, BMR: 0.1",10277,219.3213935,119.3856116,204.689885,91.55297595,256.1631204,21.43727174,59.17865977,211.0851051
"BMR = 10%: Extra, BMR: 0.1",10278,273.6227704,129.5278982,183.461088,101.1037512,272.3340815,23.02767947,89.37423572,226.7662862
"BMR = 10%: Extra, BMR: 0.1",10279,239.2060498,113.3819917,168.4894262,105.8819192,270.9902138,25.50184678,85.18487975,239.3727755
"BMR = 10%: Extra, BMR: 0.1",10280,222.2844722,141.6421012,159.6769177,75.22681148,275.0106909,22.57011383,106.6324897,218.1991749
"BMR = 10%: Extra, BMR: 0.1",10281,252.9892526,116.2571193,155.5755618,92.55601669,261.9071923,27.0139336,78.56293699,219.2828299
"BMR = 10%: Extra, BMR: 0.1",10282,250.4251308,119.0678398,204.4826533,113.6869676,275.8578301,45.46496749,74.04901729,219.3311499
"BMR = 10%: Extra, BMR: 0.1",10283,279.2092779,117.8536391,161.156864,107.2220186,258.8367782,18.76578781,79.11881326,200.5911835
"BMR = 10%: Extra, BMR: 0.1",10284,226.4805956,158.7730553,213.2189374,80.85657466,263.3323687,18.76578781,61.8755801,194.766341
"BMR = 10%: Extra, BMR: 0.1",10285,255.2859212,174.9135984,271.9823947,72.94494026,250.4588304,42.44642481,63.77109734,213.0618148
"BMR = 10%: Extra, BMR: 0.1",10286,271.5505505,144.8851463,248.5805833,93.64054313,230.4194438,29.00062559,89.58798209,203.5116019
"BMR = 10%: Extra, BMR: 0.1",10287,287.3131409,122.8431345,264.2118139,133.6581207,277.2403808,29.10591885,83.10713113,187.3079146
"BMR = 10%: Extra, BMR: 0.1",10288,284.9867325,134.1511474,265.7113112,92.24868509,281.2964729,25.23389307,98.3981603,167.2097507
"BMR = 10%: Extra, BMR: 0.1",10289,262.6563773,138.4404226,234.1504259,100.8822403,198.6369327,25.97462878,67.20012391,220.7588314
"BMR = 10%: Extra, BMR: 0.1",10290,245.5901026,108.9888572,274.2548006,104.7807992,198.5089756,25.56673518,88.78937283,250.6500923
"BMR = 10%: Extra, BMR: 0.1",10291,249.0407865,108.927577,274.2548006,108.7525067,226.0185818,26.37403839,41.7725658,258.0884063
"BMR = 10%: Extra, BMR: 0.1",10292,212.6395865,113.1074114,274.2548006,136.545403,248.4373256,28.15738653,40.51697585,214.9715472
"BMR = 10%: Extra, BMR: 0.1",10293,185.3258597,106.2507408,253.9922766,143.2653233,223.7349529,30.48474818,47.22578946,206.133401
"BMR = 10%: Extra, BMR: 0.1",10294,219.8662427,131.5552145,256.4085197,83.25315876,221.7711097,26.25685717,61.87988981,183.9704449
"BMR = 10%: Extra, BMR: 0.1",10295,236.4184183,84.19019391,256.4085197,105.3332062,239.0000748,36.68760618,51.08266174,234.5869484
"BMR = 10%: Extra, BMR: 0.1",10296,243.4439537,143.6441129,256.4085197,92.5599763,210.8095169,35.78908696,90.75316345,234.2031397
"BMR = 10%: Extra, BMR: 0.1",10297,214.8809596,133.5464854,256.4085197,64.34305865,210.332251,36.56247445,82.101475,210.2382983
"BMR = 10%: Extra, BMR: 0.1",10298,267.1677867,136.6147293,258.649375,103.443282,212.0135029,30.43329893,79.18881706,232.0347551
"BMR = 10%: Extra, BMR: 0.1",10299,238.7457203,135.6754794,258.649375,103.5895492,274.2027937,27.67308197,95.57567275,241.9448164
"BMR = 10%: Extra, BMR: 0.1",10300,274.5786562,107.3138493,258.649375,129.7662327,257.7850954,32.11735238,88.55726453,256.387714
"BMR = 10%: Extra, BMR: 0.1",10301,272.4144537,114.4937138,242.6793759,120.5125177,271.9482931,24.88078218,35.43882869,263.980811
"BMR = 10%: Extra, BMR: 0.1",10302,278.3146933,136.4560858,244.4514162,122.7561999,247.609787,27.91725438,47.5326245,263.980811
"BMR = 10%: Extra, BMR: 0.1",10303,248.0652589,137.4437341,231.5288395,138.7101872,281.3349234,28.90900363,50.97294353,246.9298728
"BMR = 10%: Extra, BMR: 0.1",10304,240.0910786,141.6578238,205.7771911,117.3411867,273.7561931,42.76937229,57.20495477,230.7711825
"BMR = 10%: Extra, BMR: 0.1",10305,203.1461112,126.6541101,246.3433876,88.59710016,273.7858871,42.7716046,74.37802552,237.1403932
"BMR = 10%: Extra, BMR: 0.1",10306,266.2438887,134.0281376,243.606293,111.9138989,273.7858871,30.10140726,111.0494313,237.1403932
"BMR = 10%: Extra, BMR: 0.1",10307,276.7947978,106.8978329,244.4772173,57.60350481,240.745547,30.43945362,59.32408635,255.2483271
"BMR = 10%: Extra, BMR: 0.1",10308,252.9542138,135.3483376,227.1793634,54.4400248,163.0148327,22.0843884,106.5736505,283.1063396
"BMR = 10%: Extra, BMR: 0.1",10309,265.4800386,105.3627357,257.1751313,95.72085056,262.887224,31.38037798,59.51996301,200.4918619
"BMR = 10%: Extra, BMR: 0.1",10310,244.6782142,122.3807981,237.3442179,100.1362238,224.1862478,28.80355276,108.2817613,186.8928977
"BMR = 10%: Extra, BMR: 0.1",10311,210.06917,122.3807981,249.188047,111.1053436,267.5512677,28.84162484,60.93087112,253.5641758
"BMR = 10%: Extra, BMR: 0.1",10312,225.8013126,114.6707277,261.0432749,107.5022359,231.7847525,28.84162484,97.78460197,195.2771999
"BMR = 10%: Extra, BMR: 0.1",10313,265.9986193,114.1270524,256.2277669,113.7123223,252.4411722,28.46065068,63.68855855,185.5897549
"BMR = 10%: Extra, BMR: 0.1",10314,202.3223935,127.0068713,280.4000191,92.0066883,266.3300911,28.92725898,67.09275069,183.1203582
"BMR = 10%: Extra, BMR: 0.1",10315,234.3872254,111.2701644,280.4000191,87.92797899,252.0446429,27.17207977,59.06781003,240.0945868
"BMR = 10%: Extra, BMR: 0.1",10316,198.2784696,105.4987071,225.6622389,117.9194837,219.3372619,27.02264369,68.01417042,241.5380516
"BMR = 10%: Extra, BMR: 0.1",10317,196.4245022,115.322671,203.8681741,102.1983972,189.5915583,27.61174855,99.20986473,273.2688005
"BMR = 10%: Extra, BMR: 0.1",10318,278.4799343,103.6375799,229.4385943,72.28563398,191.2610515,42.11749174,61.0709361,273.2688005
"BMR = 10%: Extra, BMR: 0.1",10319,263.5403873,103.6375799,262.1910433,84.7721845,244.9141501,32.37706371,96.05586631,273.2688005
"BMR = 10%: Extra, BMR: 0.1",10320,272.5188957,101.5743839,248.172631,114.6208971,259.1928229,33.42277251,49.21123674,255.8655744
"BMR = 10%: Extra, BMR: 0.1",10321,244.6774683,112.1404346,238.2768788,80.73502447,242.001896,27.49194315,90.91215011,255.8655744
"BMR = 10%: Extra, BMR: 0.1",10322,241.7672329,98.11922216,260.2606934,63.42452121,264.8372247,30.31371573,90.3332407,258.6326822
"BMR = 10%: Extra, BMR: 0.1",10323,275.4248899,148.8520416,266.2870165,89.35329045,245.4804641,24.99486934,60.14862084,234.5056965
"BMR = 10%: Extra, BMR: 0.1",10324,278.9858036,125.1410055,266.2870165,140.3247442,266.052136,37.00161596,68.20764969,246.9309939
"BMR = 10%: Extra, BMR: 0.1",10325,222.347958,139.794681,259.6516062,135.1047965,254.8457363,27.78201552,83.79837612,247.4209874
"BMR = 10%: Extra, BMR: 0.1",10326,264.2665126,106.9572502,246.458089,140.5244632,182.0212568,27.47371398,78.55891346,253.4527954
"BMR = 10%: Extra, BMR: 0.1",10327,174.415324,141.1198041,235.8084131,152.3906766,251.6070171,27.22906049,121.7883518,253.4527954
"BMR = 10%: Extra, BMR: 0.1",10328,211.0947213,101.7883723,254.9896217,154.0547744,256.4964963,27.22906049,115.2996298,266.2926646
