bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",65,73.04694554,78.01453716,120.7951433,79.05671913,136.8536518,56.75069044,73.68252018,108.5085533,22.66976477
"BMR = 10%: Added, BMR: 0.1",66,97.63187353,74.45113847,116.0242698,88.44075411,112.5883368,164.7863235,49.72744407,59.98522021,50.97504758
"BMR = 10%: Added, BMR: 0.1",67,128.8560172,93.7068865,213.0229983,81.3573709,145.9526165,65.4322746,158.0631668,51.13358349,56.71295876
"BMR = 10%: Added, BMR: 0.1",68,105.5781016,84.08861054,167.9174891,94.88167549,117.3754063,34.49335476,73.55967132,60.74082426,16.37022023
"BMR = 10%: Added, BMR: 0.1",69,76.80372265,99.87051855,86.10318183,72.87860963,106.9631115,115.7996551,101.7602813,131.7404116,44.84101542
"BMR = 10%: Added, BMR: 0.1",70,72.18416129,102.8442518,129.7954921,73.28007975,92.1969332,39.00190735,64.2674312,118.4120743,36.0001539
"BMR = 10%: Added, BMR: 0.1",71,76.11083943,84.63206655,100.9496647,75.79101083,71.95762192,37.15032992,46.52539431,87.01504113,38.91887326
"BMR = 10%: Added, BMR: 0.1",72,66.50918749,128.7745345,58.10133935,115.1652417,102.912906,121.2068717,38.20869902,106.5130903,48.25940316
"BMR = 10%: Added, BMR: 0.1",73,86.14881296,113.4963431,50.90308908,133.3443513,1205.992511,95.13876992,28.91506074,92.8110751,41.19629458
"BMR = 10%: Added, BMR: 0.1",74,67.82125044,90.51780841,109.8510798,118.5013342,304.3323987,647.7013328,51.74104356,49.51912088,50.28748
"BMR = 10%: Added, BMR: 0.1",75,139.6712412,71.97853177,225.0990869,119.4294996,97.49868792,74.65489601,35.78078917,96.0928724,219.8419256
"BMR = 10%: Added, BMR: 0.1",76,115.6711599,88.3685694,86.51055009,87.00994102,96.70124935,49.45135907,84.05454524,91.36900621,13.80965455
"BMR = 10%: Added, BMR: 0.1",77,69.38969709,283.7145702,98.27817357,106.3425889,179.5395896,45.49248148,55.04571979,44.34711022,63.05641804
"BMR = 10%: Added, BMR: 0.1",78,69.91881498,142.2489582,89.34324504,66.40939904,132.1961938,133.2212646,37.25257617,63.1415179,72.76853115
"BMR = 10%: Added, BMR: 0.1",79,103.8062985,97.01865856,130.3694513,87.7309985,97.67811514,61.06609861,75.50286151,91.47937669,128.3194879
"BMR = 10%: Added, BMR: 0.1",80,82.0002236,185.6220076,101.8726142,134.7758725,92.95505396,167.0367906,27.22979526,109.973952,24.15170754
"BMR = 10%: Added, BMR: 0.1",81,82.77754263,72.5604706,339.4472891,503.9855723,128.5991908,119.2795795,39.78156068,54.23617751,47.65553113
"BMR = 10%: Added, BMR: 0.1",82,137.0951034,63.80698761,107.9487609,157.8323723,208.9829862,594.9014678,44.3943619,46.20466986,101.4542879
"BMR = 10%: Added, BMR: 0.1",83,80.896683,85.5462787,101.9999116,56.6607121,66.02164663,34.35500894,40.57358161,93.7119344,38.11444042
"BMR = 10%: Added, BMR: 0.1",84,121.0965313,71.52556717,98.70347609,54.48212454,99.64949769,46.17219174,47.02730658,120.7450166,46.94658166
