bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",90,2.790298735,1.810335901,2.296788659,6.467996759,0.877730468,0.240041319,4.836161898,1.872394463,0.04756907
"BMR = 10%: Added, BMR: 0.1",91,3.69441357,1.807449064,1.263455074,3.977649796,3.101494438,0.583914673,2.20245502,4.662261451,1.003259909
"BMR = 10%: Added, BMR: 0.1",92,2.033984381,1.731847137,0.993128116,1.722447082,3.869111368,0.516323882,0.864486876,2.748904235,0.61039184
"BMR = 10%: Added, BMR: 0.1",93,1.513900867,3.807026612,0.631849453,1.537236774,0.518235401,0.327450107,1.422841023,3.550746525,0.888162082
"BMR = 10%: Added, BMR: 0.1",94,0.830963806,0.776506911,1.08109957,1.062365811,1.868602473,0.334264569,1.670385556,1.778478978,0.401800339
"BMR = 10%: Added, BMR: 0.1",95,0.768096651,7.137223505,3.696266904,0.993436641,3.011880587,0.214529249,1.735126573,1.493423358,0.317378911
"BMR = 10%: Added, BMR: 0.1",96,3.440840273,8.76017539,2.76841136,1.413506413,5.60266518,0.214529249,0.361911197,1.99851127,0.095042804
"BMR = 10%: Added, BMR: 0.1",97,1.963430646,0.827888234,2.398639907,0.645280398,2.832767489,0.655815541,0.368733476,1.99851127,0.633972308
"BMR = 10%: Added, BMR: 0.1",98,1.033328925,1.289919463,0.455575018,0.360441184,2.446977177,0.384861405,0.088391119,4.331944279,2.714025778
"BMR = 10%: Added, BMR: 0.1",99,2.136840528,1.615448639,1.435131023,0.434303913,1.399466252,0.340885601,1.307768144,5.152010293,6.469891536
"BMR = 10%: Added, BMR: 0.1",100,0.669519234,1.649378056,2.464298225,1.6125398,1.704874846,8.739355758,1.121391641,5.336970709,0.03393615
"BMR = 10%: Added, BMR: 0.1",101,4.981348412,1.580109286,1.829855558,2.085402864,6.041103392,0.454709702,1.246319678,4.215561626,0.232099601
"BMR = 10%: Added, BMR: 0.1",102,0.769482502,2.197678053,0.185509413,2.016469487,0.506985922,0.289040678,0.308203925,1.182384462,0.640190973
"BMR = 10%: Added, BMR: 0.1",103,2.058007752,2.49288504,0.95318086,3.547587097,0.454404674,0.336344873,1.703990257,2.244979895,0.098471104
"BMR = 10%: Added, BMR: 0.1",104,0.776341485,0.747803019,2.420929144,1.427017006,0.951742633,0.21524157,1.356459696,2.143553077,0.220570465
"BMR = 10%: Added, BMR: 0.1",105,0.86216719,1.300718244,0.157771905,1.728028118,0.728957705,0.31636288,2.395093556,1.126542684,0.196022557
"BMR = 10%: Added, BMR: 0.1",106,1.253815521,1.810714176,5.984378113,1.239504492,0.52068422,0.500893562,5.490340609,7.451104912,0.145630927
"BMR = 10%: Added, BMR: 0.1",107,0.980322232,1.15091314,5.638094819,0.935979389,4.028806157,0.758936404,1.568781378,2.384408909,1.145184523
"BMR = 10%: Added, BMR: 0.1",108,2.915832363,1.740942421,5.346870218,0.7097561,3.168737361,1.789774865,0.991556061,0.980023822,0.333681368
"BMR = 10%: Added, BMR: 0.1",109,0.837191338,1.735730125,0.498605033,1.455590675,1.407346701,1.040697567,1.51077239,1.210189045,0.08173017
"BMR = 10%: Added, BMR: 0.1",110,1.176441347,1.94492849,0.999099188,0.567000132,2.61470918,0.513324577,0.161953829,1.978466936,0.07793885
"BMR = 10%: Added, BMR: 0.1",111,2.025763981,1.505630097,0.615900944,1.026525243,1.91248222,0.711188105,0.51716166,0.764066094,0.262187494
"BMR = 10%: Added, BMR: 0.1",112,1.26861087,1.120240659,0.558975664,0.657075095,1.610278558,0.741429872,6.042375284,0.827102839,0.262187494
"BMR = 10%: Added, BMR: 0.1",113,0.782672299,1.406670192,0.218323266,0.657075095,0.775204876,0.933713882,2.134676689,0.665590893,0.589697617
"BMR = 10%: Added, BMR: 0.1",114,1.391806625,4.371043781,1.49981502,0.920865352,2.624362351,0.451496695,0.64103893,0.346331247,1.776520076
"BMR = 10%: Added, BMR: 0.1",115,4.532679981,4.678671034,0.439884765,1.014030697,2.339015214,0.364318296,3.022898119,1.240561783,0.087753986
"BMR = 10%: Added, BMR: 0.1",116,4.801506974,1.415032807,0.92836806,0.675600766,1.514426261,0.501671205,1.763268054,0.691745017,0.802017589
"BMR = 10%: Added, BMR: 0.1",117,2.223802048,2.996220025,0.414675452,0.628585488,1.514426261,0.639350051,1.750688312,8.387269217,0.642135389
"BMR = 10%: Added, BMR: 0.1",118,0.801100702,1.091432816,2.002078508,0.896415907,4.032184775,0.639350051,2.113145876,0.800054601,0.619255343
"BMR = 10%: Added, BMR: 0.1",119,5.49620117,0.802849098,0.84134527,0.759812529,0.793977995,1.55673972,0.549013576,1.205988696,0.650209754
"BMR = 10%: Added, BMR: 0.1",120,4.046765221,1.372783915,0.387932891,0.75683387,2.775267516,1.589827757,0.960851995,0.429136937,0.434307831
"BMR = 10%: Added, BMR: 0.1",121,1.319351856,1.392673454,0.894946791,0.753357536,1.174454583,1.882820806,1.00866481,0.540410819,0.448460141
"BMR = 10%: Added, BMR: 0.1",122,6.160244055,1.397420373,3.287379251,1.08605889,0.880753675,2.44534041,0.415012191,4.95032484,0.194215345
"BMR = 10%: Added, BMR: 0.1",123,1.138279626,1.106681707,0.254790448,2.480543276,3.87815319,2.755886661,1.19147381,1.966583175,0.152061964
"BMR = 10%: Added, BMR: 0.1",124,10.76243009,1.34649485,1.566394745,2.737081042,0.961892922,2.149594085,1.846702983,1.034322122,1.043466317
"BMR = 10%: Added, BMR: 0.1",125,3.423762893,1.046469847,2.434141486,2.813010091,1.227462271,2.340786282,2.036529733,1.912566075,0.699540277
"BMR = 10%: Added, BMR: 0.1",126,1.206002678,1.845412882,1.203727393,2.5664794,1.649894116,0.535785571,9.504865633,2.382959735,1.313115585
"BMR = 10%: Added, BMR: 0.1",127,4.821930338,0.782672299,1.441794558,2.619867606,1.696026816,0.37648442,0.441514189,1.882860441,0.558382404
"BMR = 10%: Added, BMR: 0.1",128,2.24498951,1.408915816,0.385744453,1.301161521,5.487804102,0.494922539,0.277556,8.563352787,0.177801957
"BMR = 10%: Added, BMR: 0.1",129,7.294893719,1.666948134,0.641215562,0.716720932,3.154980474,0.494922539,6.170471767,4.608248426,3.643084333
"BMR = 10%: Added, BMR: 0.1",130,1.607119733,1.515139882,0.379800258,1.068382615,0.759278364,6.920051024,4.673613682,0.996258437,0.115233172
"BMR = 10%: Added, BMR: 0.1",131,1.174369369,1.195573653,1.343664013,0.948840906,0.844183708,1.773317944,3.416074343,0.895276416,0.282112255
"BMR = 10%: Added, BMR: 0.1",132,5.109426593,1.006524624,1.117595956,0.900429545,0.713713293,0.833740835,3.431079793,5.203503969,0.290687218
"BMR = 10%: Added, BMR: 0.1",133,1.758984345,1.752796384,0.918540776,1.460340024,2.597263475,0.833740835,1.441800011,5.969854295,0.228505955
"BMR = 10%: Added, BMR: 0.1",134,0.778190556,1.352852933,4.66801593,0.703026206,2.341092822,2.807646004,0.900464014,2.474560875,1.793656178
"BMR = 10%: Added, BMR: 0.1",135,3.160114569,1.595600809,0.703960781,0.987450964,1.521801582,2.792328297,1.798930268,2.517262473,0.698334278
"BMR = 10%: Added, BMR: 0.1",136,1.495786639,1.929661502,0.36019296,0.803626111,2.081389048,0.949832824,2.120996291,1.832090741,0.48462851
"BMR = 10%: Added, BMR: 0.1",137,2.363988676,3.423122082,0.365534927,0.814966424,3.359662706,0.227852426,1.603394854,1.559021022,0.905578406
"BMR = 10%: Added, BMR: 0.1",138,2.676214564,1.592100332,1.422626731,0.704584498,1.139742216,0.987888371,1.542772831,0.626128014,0.58458988
"BMR = 10%: Added, BMR: 0.1",139,2.705897562,2.644870095,1.191801329,1.630689327,1.603001827,0.566743356,0.400121256,4.12033468,0.174887305
"BMR = 10%: Added, BMR: 0.1",140,1.701716751,2.508037341,0.795423649,1.149249717,1.305383471,1.194314962,0.400121256,2.731653177,0.044846088
"BMR = 10%: Added, BMR: 0.1",141,0.700365217,2.623769585,1.603651334,1.084296969,1.426713011,0.725265226,0.297371774,1.963316824,0.594674525
"BMR = 10%: Added, BMR: 0.1",142,2.012291056,3.485884453,2.576141265,1.522845332,1.417238168,1.023818439,4.410029894,1.052145642,0.355099242
"BMR = 10%: Added, BMR: 0.1",143,1.176615854,2.031591078,1.764196449,0.514317625,2.549403067,1.608147271,0.608592975,2.274774672,0.131411601
"BMR = 10%: Added, BMR: 0.1",144,5.507654824,1.034968592,1.48169117,1.020480194,3.84433852,3.006044246,1.568964472,0.839828447,1.288853981
"BMR = 10%: Added, BMR: 0.1",145,1.88824649,1.019244061,1.121271223,1.213435119,4.149755578,3.253992599,1.888948169,1.17969669,0.053391018
"BMR = 10%: Added, BMR: 0.1",146,13.01947361,10.97495773,1.082997609,1.935044626,1.558678161,0.369858538,1.53244832,0.494939877,0.08863457
"BMR = 10%: Added, BMR: 0.1",147,1.851115296,2.180318952,1.840516851,1.624758627,1.052291707,0.296931706,1.305995374,0.514465529,0.096413936
"BMR = 10%: Added, BMR: 0.1",148,6.250174212,1.518278109,0.074576063,0.681415379,2.542369648,0.521727978,0.179307866,2.121786217,1.216510021
"BMR = 10%: Added, BMR: 0.1",149,1.007054645,2.20467891,0.062373975,1.373728764,9.126538395,0.370168878,3.158481487,1.415285786,0.032308656
"BMR = 10%: Added, BMR: 0.1",150,0.991085363,1.584570145,3.199668632,0.825325685,5.204933128,1.166021646,0.375854326,1.446710299,0.323502201
"BMR = 10%: Added, BMR: 0.1",151,9.00871427,1.638096326,1.057741647,0.807888689,0.881709793,0.355594487,1.385653924,0.747859769,0.800835143
"BMR = 10%: Added, BMR: 0.1",152,1.242832513,1.525505095,3.386077275,0.882457336,1.825424154,0.355594487,3.483044392,3.248645564,0.65723169
"BMR = 10%: Added, BMR: 0.1",153,1.623884399,2.369208196,1.076957498,0.893489243,1.15452362,0.393200424,3.188498318,2.398481446,0.017531441
"BMR = 10%: Added, BMR: 0.1",154,0.902805544,2.927930854,0.997783524,1.466328864,3.933066149,0.813755822,2.113020541,1.131801968,0.048581413
"BMR = 10%: Added, BMR: 0.1",155,5.604593645,0.728705138,0.200811429,0.752871387,0.326816682,0.537765691,0.35145863,3.610513591,0.968844993
"BMR = 10%: Added, BMR: 0.1",156,1.356713348,0.974250873,1.841264986,0.704375203,1.33724797,2.716223324,3.865112967,13.52983855,0.196920407
"BMR = 10%: Added, BMR: 0.1",157,1.482971031,2.052419449,3.424282479,0.722555891,0.567169688,1.62247497,27.52027006,4.182208515,1.797488412
"BMR = 10%: Added, BMR: 0.1",158,1.262541016,1.229806562,4.142613274,0.772046283,0.696662538,0.451212891,4.951360243,0.48863404,0.690709278
"BMR = 10%: Added, BMR: 0.1",159,1.106934141,7.38290467,0.776614805,0.894622568,1.758560925,0.898362096,3.786685383,0.329197469,1.191743618
"BMR = 10%: Added, BMR: 0.1",160,8.756945884,2.007267512,3.534790658,1.009249045,2.720910059,0.69209639,0.710764635,0.838444723,6.027487209
"BMR = 10%: Added, BMR: 0.1",161,1.455722285,0.984614537,0.679682572,0.722155555,3.924604137,0.535194425,0.68944134,10.52020071,0.740149565
"BMR = 10%: Added, BMR: 0.1",162,1.674016716,1.277687621,0.85716509,3.883232022,5.262570394,0.751590856,0.166880401,8.071804888,1.532461108
"BMR = 10%: Added, BMR: 0.1",163,1.247501061,1.985966796,0.412272683,1.353527041,2.020518345,1.094778205,0.225348791,3.432858503,1.098193171
"BMR = 10%: Added, BMR: 0.1",164,1.418677685,1.985966796,1.996135041,1.990447123,5.764097012,0.466230141,0.29339682,6.586396033,1.543788493
"BMR = 10%: Added, BMR: 0.1",165,1.704814541,2.438204139,3.94344291,2.361445424,5.043244452,0.52371971,3.685668308,6.915274034,0.020660803
"BMR = 10%: Added, BMR: 0.1",166,0.580235635,1.52686428,2.731063466,0.932110061,2.209266938,0.331910648,2.088747109,0.970522556,0.070089455
"BMR = 10%: Added, BMR: 0.1",167,1.190370781,1.149633554,6.540132308,1.179666515,2.840418967,0.327178658,1.921789646,1.776088672,3.0924983
"BMR = 10%: Added, BMR: 0.1",168,1.899899873,1.189831594,7.106984636,2.00931234,2.375241152,0.28080083,1.117113582,2.088829796,1.147856532
"BMR = 10%: Added, BMR: 0.1",169,1.185400908,2.717058822,4.378407561,5.229740175,2.260118087,0.32438087,1.227665328,1.611081435,0.201043725
"BMR = 10%: Added, BMR: 0.1",170,6.4792323,2.907455841,2.407621025,5.240692352,1.989458265,0.689279283,0.970626714,0.55184981,0.567881411
"BMR = 10%: Added, BMR: 0.1",171,2.402298913,5.694759121,0.661168793,2.779340471,1.660318625,805.2446765,1.25835684,3.284217442,0.169184586
"BMR = 10%: Added, BMR: 0.1",172,1.174463245,2.988769713,2.022606502,2.009716807,2.280292112,540.512399,1.817482319,3.796343141,0.346336486
"BMR = 10%: Added, BMR: 0.1",173,1.279595655,2.411519835,3.14731362,0.789265611,1.413139917,564.1610218,0.754784656,0.377098009,0.044095605
"BMR = 10%: Added, BMR: 0.1",174,1.34349118,1.73921601,3.547770268,0.883133694,3.480370504,75.67355665,2.027233774,32.58099371,0.1449982
"BMR = 10%: Added, BMR: 0.1",175,1.901474287,1.857037282,0.359924844,1.064731513,1.868349731,63.09708138,0.721933179,15.92561743,1.23439359
"BMR = 10%: Added, BMR: 0.1",176,1.477147016,3.533642833,2.479717963,1.300915372,2.417339167,0.37922397,0.784872915,22.61457736,0.804481765
"BMR = 10%: Added, BMR: 0.1",177,0.879639887,1.089602307,0.89626997,0.902032254,1.41692589,3.962372242,0.651200784,1.842173768,0.132890396
