bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,123,0.146725196,0.14218811,0.327842297,0.011339264,0.116402738,0.765124785,0.380674284,0.417438506
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,124,0.129323596,0.120042581,0.31490917,0.007310782,0.088784504,1.035436058,0.384471605,0.306161651
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,125,0.112247139,0.242855628,0.42344991,0.014196142,0.118729193,1.035436058,0.386429216,0.29818883
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,126,0.184458489,0.180786841,0.410861987,0.017185261,0.135012233,1.413661426,0.387180946,0.297128744
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,127,0.252063242,0.185978352,0.411109122,0.049533039,0.157903498,0.108577449,0.387180946,0.278501678
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,128,0.191483987,0.194742756,0.440302004,0.027956159,0.144558795,0.274773327,0.387180946,0.250432156
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,129,0.372697227,0.119519516,0.265851767,0.009792443,0.097905538,0.392226165,0.385420615,0.27405943
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,130,0.167156724,0.209762358,0.240270305,0.014378644,0.143547637,0.356030718,0.385420615,0.23204586
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,131,0.239438503,0.2808045,0.565373642,0.012474648,0.104380182,0.198328358,0.385420615,0.303402569
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,132,0.161646598,0.200523048,0.226134127,0.007845822,0.110571216,0.225260998,0.385767855,0.249602637
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,133,0.267302236,0.142395343,0.281081421,0.004986423,0.142322235,0.447651506,0.384167766,0.251442868
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,134,0.193226013,0.159769797,0.224894309,0.006955381,0.195691461,0.27256364,0.384167766,0.217477117
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,135,0.125341758,0.157474233,0.213576923,0.006955381,0.169366554,0.387830329,0.382496327,0.213341518
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,136,0.122441011,0.12401517,0.179141179,0.003634299,0.330345312,0.32885462,0.384734495,0.24224208
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,137,0.340888315,0.311435641,0.146769017,0.003634299,0.296387684,0.163490424,0.384161618,0.245285981
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,138,0.197547831,0.161543507,0.153372058,0.004311193,0.32586202,0.15362469,0.384626778,0.218500485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,139,0.131761987,0.15902925,0.201798099,0.004311193,0.344101079,0.138567268,0.386670222,0.204084491
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,140,0.303213235,0.16720849,0.333817122,0.004311193,0.357474163,0.114853134,0.38682586,0.190696478
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,141,0.273905706,0.139594482,0.37405764,0.005563709,0.364611196,0.14492957,0.38682586,0.195981716
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,142,0.383507001,0.115957012,0.366461921,0.006683778,0.360481936,0.14492957,0.38682586,0.195981716
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,143,0.274801577,0.145669926,0.375013116,0.003683593,0.374950687,0.270755002,0.386134663,0.195981716
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,144,0.148227237,0.100200318,0.381415547,0.003060437,0.374950687,0.327053426,0.384543142,0.232365498
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,145,0.214178975,0.258202886,0.381415547,0.007588388,0.376057949,0.386285544,0.384942709,0.191180664
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,146,0.177659111,0.18475914,0.381415547,0.007588388,0.380858453,0.468669307,0.384942709,0.202405851
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,147,0.208556379,0.189794157,0.382977335,0.004041272,0.381787858,0.291969278,0.37551677,0.231505737
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,148,0.19482042,0.166459655,0.378483659,0.004041272,0.381787858,0.316512866,0.373858055,0.200163368
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,149,0.151071465,0.236162953,0.375505884,0.013056345,0.383890769,0.232671295,0.366236072,0.198437061
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,150,0.435247749,0.180338731,0.375681026,0.013056345,0.387293995,0.120442549,0.360508835,0.182849213
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,151,0.185132576,0.108157227,0.35937106,0.003778739,0.384191946,0.120442549,0.360508835,0.182849213
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,152,0.269900073,0.110563764,0.3612077,0.003452791,0.374759217,0.120442549,0.366628192,0.182849213
