bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,86,8.225521818,7.882578678,55.56134082,1.18675894,2.097522916,637.6928805,19.69621478,27.59843676
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,87,12.77174578,14.77468186,56.01103232,0.719795172,2.744275384,783.418317,19.89280586,7.763952802
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,88,10.19992301,13.68984662,48.46693914,0.448559651,2.426284732,627.1304684,13.12343319,9.797995986
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,89,8.110143585,14.39348698,12.71172789,0.873686078,2.433550412,441.1793076,8.525412681,9.3625775
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,90,14.61409825,6.700518011,20.28592345,0.569906321,2.433550412,519.4041636,62.9986661,8.177809535
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,91,9.634345369,16.38582352,9.596473959,2.736354483,2.379777619,351.1237538,59.28039564,11.68236406
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,92,15.5572594,10.06783072,28.580449,3.243251714,2.435868945,348.0442217,59.79193512,8.126696697
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,93,12.44353516,9.278432656,26.37337084,3.712704332,2.435868945,419.225776,58.19818017,10.79042446
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,94,18.92831399,15.79103094,32.81709143,2.210117032,3.109003175,552.4060633,58.04778395,8.727701607
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,95,15.26720573,14.74976783,22.00898568,2.046550416,3.619085062,630.677585,56.06507588,14.60424646
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,96,15.18288589,8.587946004,17.97777689,1.957517829,3.728190613,614.2467249,54.24198718,15.42421099
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,97,11.12128132,10.25433982,21.5669348,2.700961707,3.717110078,445.6243863,46.1948522,14.91360762
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,98,10.07722771,12.08145636,19.17180323,3.777737873,3.717110078,413.9270857,49.31033497,20.84567728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,99,6.717110331,9.287678741,34.07378879,4.514240797,2.906786602,427.111795,43.98111727,20.84567728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,100,8.375677536,20.73144468,22.04773388,0.14115143,2.906786602,447.8470976,56.48763225,14.5896042
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,101,20.42850858,15.54321522,22.64650325,0.835114439,2.83622638,337.4404973,56.4382722,6.070129727
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,102,11.16348286,23.51954467,36.54973603,0.630159646,2.76821844,350.8057545,61.04765353,8.860244088
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,103,9.751313808,6.866084956,50.56380165,0.995695974,2.488149349,73.82781466,57.7589213,11.89887216
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,104,21.12571605,9.249967505,38.59377577,1.042181145,3.941745456,31.08034264,53.71449693,12.72405839
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,105,9.764265654,8.402115586,44.81234594,0.264694074,3.922917885,51.36045605,56.0692356,12.48095961
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,106,17.87962041,10.03721871,40.20034705,0.260926285,2.351914645,46.25824831,56.57165378,10.68937815
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,107,11.85501853,8.575137112,57.93753228,0.254102093,2.369112029,63.98555649,51.39910492,10.68937815
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,108,17.71512085,27.30086297,57.93753228,0.221769368,2.467791629,39.05177339,51.13215428,12.33669966
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,109,17.44578096,12.46178478,56.869135,0.335298399,3.324349889,37.3013132,56.99050124,11.79533085
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,110,13.90893073,12.1600905,56.58453137,0.153075081,3.330972414,17.33520366,56.49807441,12.78916503
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,111,9.546263814,8.151368348,56.58453137,0.140419004,0.768996752,19.03791034,57.58504306,11.50222273
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,112,19.46659352,7.763695259,66.1740418,0.290642586,0.795855003,23.57036989,56.73289926,11.50222273
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,113,17.18261301,6.877069098,55.55494975,0.178841173,0.91210513,24.31208179,58.20930606,10.5263291
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,114,21.12789907,8.630517791,53.43775391,1.082732692,1.331606629,21.38555008,56.97748408,8.44835012
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,115,10.11633673,7.855662113,52.55182392,0.292595478,1.854424431,16.71655352,56.54166297,10.04766926
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,116,11.27793907,8.385080618,53.47190903,0.59857233,1.461124079,24.43662545,57.94167072,20.2069393
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,117,14.49533867,7.974678302,55.28622212,0.584180055,1.579332885,10.50816245,57.34767335,9.350724071
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,118,12.22900268,38.99277219,41.31733781,0.194166132,1.602355736,7.420587404,56.53950931,7.526509971
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,119,8.85029964,26.20836477,41.91295777,0.134683018,1.542892347,5.826614885,55.04969591,10.87117895
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,120,10.11649315,23.37451686,51.70366311,0.573422745,1.438094935,11.21556852,56.44515285,40.60858958
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,121,18.51312637,26.0021342,30.2359563,0.931330142,1.61917894,4.776011062,55.2649547,9.506767453
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,122,15.67969645,11.3886576,38.75455638,0.477665591,1.689703238,26.45194031,48.94702087,6.088861978
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,123,6.687819827,13.76073371,38.2163666,0.278179057,1.604200156,57.63913325,47.64645301,5.548381508
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,124,11.28930352,15.00179078,48.62877748,0.251942562,1.535360111,51.15714905,32.26744226,9.646517697
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,125,11.6178609,32.9817488,48.62877748,0.226021132,2.089463745,40.96637079,31.4136833,9.939659851
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,126,10.36631358,9.302468543,58.53825473,2.001261726,1.352486744,44.18706694,27.11216814,16.22177039
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,127,17.56794911,14.49251318,58.53825473,1.017282654,1.63873477,29.01805763,33.05950596,11.88414688
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,128,36.0880763,10.46714482,59.90303043,0.581730386,0.81402056,32.44490524,29.74963413,10.12278219
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,129,21.17096923,21.1152166,50.15823061,0.871765707,1.66241377,42.22560395,26.18535715,12.42988502
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,130,9.992517961,18.92667134,56.26506114,0.304794681,1.07487374,74.14881729,39.45924317,12.60465178
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,131,9.010652618,7.676990265,59.077802,0.396249228,0.446057278,505.0754678,38.51040187,5.742405501
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,132,19.45339701,9.954661525,59.077802,0.280735294,0.50664657,316.4093175,17.72741112,12.00925307
