bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,143,29.23660548,38.06283832,56.38071652,0.56609261,0.509841684,0.55448573,50.80562722,37.45264929
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,144,51.93190679,44.78413383,54.34047444,1.231479577,0.513828921,0.511578926,52.88278291,50.12767573
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,145,47.66663504,43.14712436,55.4053458,4.178603028,0.513828921,0.74173101,53.44074176,36.91185886
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,146,42.13999086,21.3124494,58.89127565,1.684596656,0.501336665,0.815294333,51.65369749,24.64698529
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,147,46.35669353,41.0683321,52.00074554,0.486285372,0.501336665,0.294523584,52.1680369,25.3735891
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,148,52.60590667,24.51257084,55.39008193,0.550163291,0.501336665,0.298250613,52.21211698,19.18787097
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,149,48.39940757,23.31936001,55.29821723,0.580787859,0.516854335,0.4396072,54.62767364,24.18179477
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,150,53.21667411,25.34214332,54.09164518,1.214835882,0.516854335,0.195639991,57.00604075,24.70887492
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,151,49.52886183,22.55462471,62.19057927,2.171450988,0.516854335,0.162932188,54.9126014,39.0175283
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,152,49.54267151,26.71726676,76.2251951,0.62388208,0.516854335,0.259996241,54.65647289,78.09241668
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,153,48.99397671,29.89956145,65.93229526,2.240053031,0.516854335,0.371670029,51.93275629,36.42924254
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,154,47.14398594,37.96551303,72.14168118,1.551519066,0.516854335,0.362623135,52.95175244,34.7749509
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,155,39.8006585,36.72923753,58.66046696,3.072440066,0.502729106,0.508060339,49.54181311,32.94411747
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,156,52.2415034,32.08127415,42.45010292,4.452471343,0.499773394,0.508060339,49.92886315,36.07299102
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,49.85777247,34.12925857,48.39659809,3.822969215,0.509762019,0.508060339,50.80903414,30.7614052
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,49.8850899,43.09613096,49.30219518,3.401248353,0.498989632,0.54301928,51.25243994,31.21228959
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,48.52425794,56.11509153,52.11106997,1.67282193,0.53161822,0.518762035,51.69539029,39.87949707
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,0.269903574,39.6038204,52.5653709,1.753724334,0.596923298,0.60733228,50.31991209,21.63091387
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,0.304624934,30.73415528,51.02251815,0.887964782,0.599237821,0.615151593,53.19103772,29.10017298
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,2.681752406,39.71840177,51.32930084,0.90694078,0.651840021,0.619352368,56.7154388,25.64678463
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,163,0.374546203,25.87876334,50.62709536,0.789969157,0.682598894,0.468225702,57.26281872,27.48034305
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,164,0.265408257,38.0498961,50.1951147,1.381088571,0.595921273,0.483240468,54.45840724,25.24865873
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,165,1.872649637,26.53072593,49.78932267,1.426135601,0.564875065,0.26127751,62.98536819,26.99598291
