model,index,a,b,c,g
Logistic,702,-3.86369,36.2949,,
Logistic,703,-3.64784,39.3975,,
Logistic,704,-3.66404,35.9698,,
Logistic,705,-3.66404,35.9698,,
Logistic,706,-3.59435,37.532,,
Logistic,707,-3.57569,36.4116,,
Logistic,708,-3.42785,38.6473,,
Logistic,709,-3.33332,35.881,,
Logistic,710,-3.00901,32.7392,,
Logistic,711,-3.51823,35.2606,,
Logistic,712,-2.22787,29.7336,,
Logistic,713,-2.43741,31.5613,,
Logistic,714,-2.30089,25.3966,,
Logistic,715,-2.71776,32.029,,
Logistic,716,-2.68684,30.7742,,
Logistic,717,-2.90481,29.4323,,
Logistic,718,-2.74675,25.913,,
Logistic,719,-2.05371,28.8685,,
Logistic,720,-2.50638,21.8148,,
Logistic,721,-1.14234,17.3847,,
Logistic,722,-1.52145,21.7086,,
Logistic,723,-1.4066,17.7562,,
Logistic,724,-1.46863,24.585,,
Logistic,725,-1.27794,18.8991,,
Logistic,726,-2.42359,24.3222,,
Logistic,727,-2.00254,25.8932,,
Logistic,728,-2.18027,24.9412,,
Logistic,729,-1.89275,24.4413,,
Logistic,730,-1.55346,24.5084,,
Logistic,731,-1.27619,22.3194,,
Logistic,732,-0.93952,17.5806,,
Logistic,733,-1.19441,20.5004,,
Logistic,734,-1.99346,18.5528,,
Logistic,735,-2.07839,22.4929,,
Logistic,736,-2.23533,23.7653,,
Logistic,737,-1.88123,22.5253,,
Logistic,738,-2.24763,22.0328,,
Logistic,739,-2.44681,27.2013,,
Logistic,740,-2.38657,28.5476,,
Logistic,741,-2.00637,24.0388,,
Logistic,742,-2.14037,20.7735,,
Logistic,743,-2.9847,20.0979,,
Logistic,744,-2.81914,32.9295,,
Logistic,745,-2.90524,29.6532,,
Logistic,746,-2.27621,29.2312,,
Logistic,747,-1.94697,25.7352,,
Logistic,748,-2.4855,31.2107,,
Logistic,749,-2.83906,34.0721,,
Logistic,750,-3.29285,35.0771,,
Logistic,751,-3.3361,32.0806,,
Logistic,752,-2.59682,33.1435,,
Logistic,753,-3.5858,35.9103,,
Logistic,754,-2.44699,36.0191,,
Logistic,755,-3.12519,31.5894,,
Logistic,756,-2.71507,27.719,,
Logistic,757,-2.9797,34.2956,,
Logistic,758,-2.6451,38.6903,,
Logistic,759,-3.09951,27.0894,,
Logistic,760,-2.00338,28.6567,,
Logistic,761,-2.30252,28.614,,
Logistic,762,-2.40508,24.9631,,
Logistic,763,-1.57436,26.0149,,
Logistic,764,-2.11021,17.2417,,
Logistic,765,-2.03198,18.6685,,
Logistic,766,-2.18438,19.6343,,
Logistic,767,-2.18988,21.5463,,
Logistic,768,-2.86166,22.7626,,
Logistic,769,-3.06312,24.1073,,
Logistic,770,-3.01901,29.6827,,
Logistic,771,-2.89852,34.8817,,
Logistic,772,-2.88459,36.244,,
Logistic,773,-2.37631,27.6454,,
Logistic,774,-2.48467,28.9168,,
Logistic,775,-3.3069,36.6421,,
Logistic,776,-3.85764,35.8402,,
Logistic,777,-3.85764,35.8402,,
Logistic,778,-2.87936,35.8269,,
Logistic,779,-2.39505,25.7605,,
Logistic,780,-2.64259,22.0486,,
Logistic,781,-2.41307,22.2766,,
Logistic,782,-3.08015,21.9693,,
Logistic,783,-2.88611,32.3647,,
Logistic,784,-3.32949,37.1674,,
Logistic,785,-3.32949,37.1674,,
Logistic,786,-3.49795,38.7081,,
Logistic,787,-2.12705,25.6411,,
Logistic,788,-2.32387,27.8392,,
Logistic,789,-3.16299,36.6294,,
Logistic,790,-2.72061,32.9583,,
Logistic,791,-2.49724,27.1536,,
Logistic,792,-2.61619,23.8695,,
Logistic,793,-3.98711,36.0041,,
Logistic,794,-3.81618,35.823,,
Logistic,795,-2.19143,31.9035,,
Logistic,796,-3.02865,27.5505,,
Logistic,797,-2.78937,26.4974,,
Logistic,798,-2.51581,31.9926,,
Logistic,799,-2.01849,23.0384,,
Logistic,800,-2.51783,25.3275,,
Logistic,801,-2.62478,33.6726,,
Logistic,802,-2.52574,33.4532,,
Logistic,803,-2.80272,30.9389,,
Logistic,804,-1.95252,25.5968,,
Logistic,805,-1.63521,24.1469,,
Logistic,806,-2.30084,25.7653,,
Logistic,807,-1.88275,22.7087,,
Logistic,808,-1.85918,21.4189,,
Logistic,809,-2.22231,26.0394,,
Logistic,810,-1.92958,30.2328,,
Logistic,811,-2.11456,20.2271,,
Logistic,812,-2.13095,29.4966,,
Logistic,813,-2.30584,26.8868,,
Logistic,814,-2.21244,25.752,,
Logistic,815,-3.31396,35.7991,,
Logistic,816,-2.31477,29.3432,,
Logistic,817,-2.1988,25.5797,,
Logistic,818,-2.39141,24.4858,,
Logistic,819,-2.36979,25.6743,,
Logistic,820,-2.66622,30.8607,,
Logistic,821,-3.04161,28.4801,,
Logistic,822,-2.13423,30.0837,,
Logistic,823,-3.04538,28.7919,,
Logistic,824,-3.12447,28.6734,,
Logistic,825,-3.47874,30.5921,,
Logistic,826,-2.51304,33.065,,
Logistic,827,-3.39017,37.3888,,
Logistic,828,-3.454,39.5786,,
Logistic,829,-3.12593,35.0399,,
Logistic,830,-2.80389,31.8609,,
Logistic,831,-3.31042,37.1765,,
Logistic,832,-3.31042,37.1765,,
Logistic,833,-3.42309,34.9125,,
Logistic,834,-3.36396,37.2321,,
Logistic,835,-3.36396,37.2321,,
Logistic,836,-3.75128,38.1985,,
Logistic,837,-3.71483,37.3262,,
Logistic,838,-3.48972,37.3784,,
Logistic,839,-3.60479,35.6607,,
Logistic,840,-3.59801,36.2899,,
Logistic,841,-3.24698,34.3936,,
Logistic,842,-2.64842,30.9977,,
Logistic,843,-2.54359,31.9638,,
Logistic,844,-3.28379,31.8053,,
Logistic,845,-2.27017,29.0504,,
Logistic,846,-2.52022,27.3804,,
Logistic,847,-2.58129,33.6263,,
Logistic,848,-2.18368,34.1807,,
Logistic,849,-2.64952,28.9849,,
Logistic,850,-2.34832,26.9796,,
Logistic,851,-2.72507,27.5174,,
Logistic,852,-2.82358,25.8695,,
Logistic,853,-1.81618,24.3022,,
Logistic,854,-1.679,24.2348,,
Logistic,855,-2.75362,34.4382,,
Logistic,856,-2.75362,34.4382,,
Logistic,857,-2.60073,29.2139,,
Logistic,858,-2.85341,33.1265,,
Logistic,859,-1.77645,24.6693,,
Logistic,860,-3.37135,30.368,,
Logistic,861,-3.48801,32.4096,,
Logistic,862,-2.87776,33.2098,,
Logistic,863,-3.06839,31.3775,,
Logistic,864,-2.27446,32.2387,,
Logistic,865,-1.66553,15.7231,,
Logistic,866,-2.55822,26.495,,
Logistic,867,-3.14397,27.4956,,
Logistic,868,-2.69993,30.2273,,
Logistic,869,-3.54033,30.8938,,
Logistic,870,-2.82361,34.7321,,
Logistic,871,-3.1942,37.8493,,
Logistic,872,-3.53411,33.1906,,
Logistic,873,-2.44205,28.3383,,
Logistic,874,-2.08976,30.5018,,
Logistic,875,-2.56007,28.1159,,
Logistic,876,-2.75009,30.42,,
Logistic,877,-2.27098,30.9241,,
Logistic,878,-2.26389,32.0069,,
Logistic,879,-2.72583,31.9539,,
Logistic,880,-3.18823,30.2525,,
Logistic,881,-3.4569,30.549,,
Logistic,882,-3.0762,26.5339,,
Logistic,883,-2.9028,30.5171,,
Logistic,884,-3.48347,33.2031,,
Logistic,885,-2.82074,35.3651,,
Logistic,886,-3.22342,32.7561,,
Logistic,887,-3.25059,34.5997,,
Logistic,888,-3.23503,34.6841,,
Logistic,889,-3.13568,34.2514,,
Logistic,890,-3.31807,38.2697,,
Logistic,891,-2.17415,24.0579,,
Logistic,892,-2.62993,29.4354,,
Logistic,893,-2.63223,34.6338,,
Logistic,894,-2.02331,25.0455,,
Logistic,895,-2.72524,29.1784,,
Logistic,896,-2.20502,30.382,,
Logistic,897,-2.85208,33.974,,
Logistic,898,-2.85208,33.974,,
Logistic,899,-2.88696,30.9298,,
Logistic,900,-2.92072,36.224,,
Logistic,901,-2.78677,28.6714,,
Logistic,902,-2.7678,28.2141,,
Logistic,903,-3.08029,32.3471,,
Logistic,904,-3.00799,38.9079,,
Logistic,905,-3.00799,38.9079,,
Logistic,906,-3.65707,35.6747,,
Logistic,907,-3.86514,35.7111,,
Logistic,908,-3.54901,35.682,,
Logistic,909,-3.38689,34.2432,,
Logistic,910,-3.36017,31.5855,,
Logistic,911,-2.53332,30.4556,,
Logistic,912,-3.07498,34.1955,,
Logistic,913,-2.30454,27.2209,,
Logistic,914,-2.85435,31.5504,,
Logistic,915,-2.59509,24.9619,,
Logistic,916,-2.23704,26.251,,
Logistic,917,-2.4296,32.2588,,
Logistic,918,-2.4296,32.2588,,
Logistic,919,-2.7667,32.5267,,
Logistic,920,-2.64361,32.8775,,
Logistic,921,-2.30316,24.3245,,
Logistic,922,-1.69267,24.0923,,
Logistic,923,-2.14861,22.1641,,
Logistic,924,-2.26619,20.6032,,
Logistic,925,-2.18698,22.6582,,
Logistic,926,-1.909,23.2092,,
Logistic,927,-1.72188,16.8646,,
Logistic,928,-1.74284,16.7122,,
Logistic,929,-3.53655,34.3608,,
Logistic,930,-3.69453,35.609,,
Logistic,931,-3.47614,31.5335,,
Logistic,932,-3.53613,37.6346,,
Logistic,933,-3.53613,37.6346,,
Logistic,934,-3.32259,34.8748,,
Logistic,935,-3.04438,33.857,,
Logistic,936,-3.2065,30.8209,,
Logistic,937,-2.86097,34.8528,,
Logistic,938,-2.3424,28.1331,,
Logistic,939,-2.7042,29.2584,,
Logistic,940,-3.39311,38.5395,,
Logistic,941,-3.00979,31.4547,,
Logistic,942,-3.19966,33.2037,,
Logistic,943,-3.57949,29.8826,,
Logistic,944,-3.57448,30.2783,,
Logistic,945,-2.99337,36.972,,
Logistic,946,-3.15875,30.8877,,
Logistic,947,-2.47495,29.3259,,
Logistic,948,-3.05242,33.3089,,
Logistic,949,-3.15718,31.1177,,
Logistic,950,-3.47912,38.1472,,
Logistic,951,-3.52056,35.4046,,
Logistic,952,-3.49086,32.3203,,
Logistic,953,-3.04149,36.4417,,
Logistic,954,-3.20061,37.5099,,
Logistic,955,-3.60718,35.9103,,
Logistic,956,-3.71581,38.0332,,
Logistic,957,-3.71581,38.0332,,
Logistic,958,-3.71581,38.0332,,
Logistic,959,-3.14573,38.345,,
Logistic,960,-3.14573,38.345,,
Logistic,961,-3.14573,38.345,,
Logistic,962,-3.01643,33.4644,,
Logistic,963,-2.85065,28.2933,,
Logistic,964,-2.38896,31.2794,,
Logistic,965,-2.12869,31.0037,,
Logistic,966,-3.52412,39.7691,,
Logistic,967,-1.31419,16.8093,,
Logistic,968,-1.49927,15.062,,
Logistic,969,-1.84207,24.9376,,
Logistic,970,-2.81989,22.3656,,
Logistic,971,-2.37411,23.4381,,
Logistic,972,-2.10094,27.9757,,
Logistic,973,-2.04797,20.1056,,
Logistic,974,-1.68558,15.0865,,
Logistic,975,-3.23862,38.3199,,
Logistic,976,-3.77535,38.7104,,
Logistic,977,-3.77535,38.7104,,
Logistic,978,-3.51279,37.6355,,
Logistic,979,-3.51279,37.6355,,
Logistic,980,-2.97367,35.8157,,
Logistic,981,-2.99517,33.505,,
Logistic,982,-2.58839,34.9622,,
Logistic,983,-3.40927,33.143,,
Logistic,984,-2.7055,35.2472,,
Logistic,985,-2.06993,21.1894,,
Logistic,986,-1.48106,14.3282,,
Logistic,987,-1.37781,12.7849,,
Logistic,988,-1.79671,24.675,,
Logistic,989,-2.06343,23.6134,,
Logistic,990,-2.49565,21.8298,,
Logistic,991,-2.6686,26.2617,,
Logistic,992,-2.54289,33.3203,,
Logistic,993,-2.88816,35.2986,,
Logistic,994,-2.74538,31.4491,,
Logistic,995,-3.05723,31.6084,,
Logistic,996,-2.93256,35.5888,,
Logistic,997,-2.31167,24.7954,,
Logistic,998,-2.46037,24.5802,,
Logistic,999,-2.77265,35.8717,,
Logistic,1000,-2.68672,31.4902,,
Logistic,1001,-2.65945,26.251,,
Logistic,1002,-3.10972,38.6116,,
Logistic,1003,-2.42339,24.6139,,
Logistic,1004,-2.5082,24.2252,,
Logistic,1005,-2.57145,21.9737,,
Logistic,1006,-3.38588,32.3645,,
Logistic,1007,-3.18966,33.5309,,
Logistic,1008,-2.98983,36.4191,,
Logistic,1009,-2.57195,22.6427,,
Logistic,1010,-1.54766,21.5471,,
Logistic,1011,-2.44654,23.3749,,
Logistic,1012,-1.78911,23.7317,,
Logistic,1013,-2.2475,30.2355,,
Logistic,1014,-2.27233,29.6857,,
Logistic,1015,-1.96193,24.182,,
Logistic,1016,-1.98105,25.5755,,
Logistic,1017,-2.41173,24.8171,,
Logistic,1018,-2.54386,24.5824,,
Logistic,1019,-2.57834,23.8753,,
Logistic,1020,-1.28753,17.0236,,
Logistic,1021,-0.893109,16.0381,,
Logistic,1022,-1.29145,23.2671,,
Logistic,1023,-1.16035,24.1951,,
Logistic,1024,-2.30284,16.5356,,
Logistic,1025,-2.20486,17.6975,,
Logistic,1026,-1.31305,20.1872,,
Logistic,1027,-1.1633,21.1599,,
Logistic,1028,-1.28402,23.4348,,
Logistic,1029,-2.45113,26.4827,,
Logistic,1030,-2.8817,28.4967,,
Logistic,1031,-3.30604,34.0936,,
Logistic,1032,-3.51753,35.4106,,
Logistic,1033,-2.52744,27.1247,,
Logistic,1034,-2.07605,29.3144,,
Logistic,1035,-2.55412,28.8525,,
Logistic,1036,-3.08999,33.0977,,
Logistic,1037,-2.96861,34.0546,,
Logistic,1038,-2.89197,29.762,,
Logistic,1039,-3.06016,32.5223,,
Logistic,1040,-3.55327,36.8507,,
Logistic,1041,-3.92209,36.0637,,
Logistic,1042,-4.10828,36.529,,
Logistic,1043,-4.10828,36.529,,
Logistic,1044,-4.38254,39.2014,,
Logistic,1045,-2.11765,20.4706,,
Logistic,1046,-2.36404,18.5926,,
Logistic,1047,-2.24438,18.5645,,
Logistic,1048,-2.15585,18.6546,,
Logistic,1049,-2.31948,22.6115,,
Logistic,1050,-1.29964,13.6558,,
Logistic,1051,-2.71393,33.677,,
Logistic,1052,-3.24127,36.8522,,
Logistic,1053,-2.91494,36.8439,,
Logistic,1054,-2.71003,27.0493,,
Logistic,1055,-2.92628,27.5635,,
Logistic,1056,-3.35515,36.694,,
Logistic,1057,-1.97921,23.14,,
Logistic,1058,-2.62222,36.9021,,
Logistic,1059,-2.62222,36.9021,,
Logistic,1060,-2.99323,27.2593,,
Logistic,1061,-3.15519,30.6353,,
Logistic,1062,-2.20936,32.3739,,
Logistic,1063,-3.08053,27.9987,,
Logistic,1064,-3.06797,31.4308,,
Logistic,1065,-3.02565,36.5399,,
Logistic,1066,-3.72344,33.1223,,
Logistic,1067,-3.34148,35.4613,,
Logistic,1068,-3.21021,32.1273,,
Logistic,1069,-2.50977,32.6249,,
Logistic,1070,-2.47737,24.7032,,
Logistic,1071,-2.58701,33.9419,,
Logistic,1072,-2.7432,37.5321,,
Logistic,1073,-3.68837,35.0247,,
Logistic,1074,-2.7164,36.2782,,
Logistic,1075,-2.14665,18.3256,,
Logistic,1076,-2.51582,34.3591,,
Logistic,1077,-2.26286,22.094,,
Logistic,1078,-2.20938,22.2797,,
Logistic,1079,-1.31163,21.4409,,
Logistic,1080,-1.21001,22.574,,
Logistic,1081,-2.08042,16.3491,,
Logistic,1082,-2.11381,15.703,,
Logistic,1083,-0.903789,15.3146,,
Logistic,1084,-1.69273,20.9597,,
Logistic,1085,-1.88369,19.9249,,
Logistic,1086,-1.18327,19.4538,,
Logistic,1087,-1.01547,19.0367,,
Logistic,1088,-1.09498,19.3524,,
Logistic,1089,-1.88705,20.801,,
Logistic,1090,-2.09105,21.9099,,
Logistic,1091,-2.67563,29.1408,,
Logistic,1092,-2.65922,29.1341,,
Logistic,1093,-2.72183,30.8071,,
Logistic,1094,-2.50169,34.345,,
Logistic,1095,-3.02658,34.7075,,
Logistic,1096,-3.26645,36.7722,,
Logistic,1097,-3.48102,37.2534,,
Logistic,1098,-3.28277,36.1619,,
Logistic,1099,-3.0919,34.9142,,
Logistic,1100,-2.73104,30.2006,,
Logistic,1101,-3.38947,35.7492,,
Logistic,1102,-3.38947,35.7492,,
Logistic,1103,-3.16382,35.953,,
Logistic,1104,-3.07422,33.9545,,
Logistic,1105,-2.5538,30.9224,,
Logistic,1106,-3.00744,31.9577,,
Logistic,1107,-3.17435,36.2676,,
Logistic,1108,-2.45464,25.9876,,
Logistic,1109,-2.06473,24.1023,,
Logistic,1110,-1.88735,25.9552,,
Logistic,1111,-2.18038,28.0024,,
Logistic,1112,-3.24421,26.5719,,
Logistic,1113,-3.26174,27.12,,
Logistic,1114,-3.55241,32.2764,,
Logistic,1115,-3.82551,35.4996,,
Logistic,1116,-3.61584,39.6314,,
Logistic,1117,-3.61584,39.6314,,
Logistic,1118,-3.61584,39.6314,,
Logistic,1119,-3.61584,39.6314,,
Logistic,1120,-3.46805,36.3354,,
Logistic,1121,-3.37999,37.4887,,
Logistic,1122,-3.37999,37.4887,,
Logistic,1123,-2.45059,27.8986,,
Logistic,1124,-1.8433,21.4799,,
Logistic,1125,-1.41994,22.5379,,
Logistic,1126,-2.22688,25.5646,,
Logistic,1127,-2.98376,33.5013,,
Logistic,1128,-2.27988,23.3752,,
Logistic,1129,-3.17774,31.6307,,
Logistic,1130,-2.35458,30.3435,,
Logistic,1131,-2.68311,35.1898,,
Logistic,1132,-3.49707,35.4988,,
Logistic,1133,-2.89723,34.726,,
Logistic,1134,-1.94155,21.7339,,
Logistic,1135,-2.50581,20.364,,
Logistic,1136,-1.32258,24.6701,,
Logistic,1137,-1.65278,21.2184,,
Logistic,1138,-1.57095,19.3448,,
Logistic,1139,-1.63326,13.9725,,
Logistic,1140,-1.54159,15.3942,,
Logistic,1141,-2.19982,24.3265,,
Logistic,1142,-2.41458,30.6291,,
Logistic,1143,-2.08453,25.7012,,
Logistic,1144,-2.19586,25.4348,,
Logistic,1145,-2.26205,22.3753,,
Logistic,1146,-2.68346,24.4484,,
Logistic,1147,-2.90468,36.0921,,
Logistic,1148,-2.7752,33.3213,,
Logistic,1149,-2.20828,35.0658,,
Logistic,1150,-2.52564,32.5958,,
Logistic,1151,-2.62239,27.7948,,
Logistic,1152,-1.75513,29.7251,,
Logistic,1153,-1.24522,24.1572,,
Logistic,1154,-1.37438,24.1063,,
Logistic,1155,-1.73375,23.8389,,
Logistic,1156,-2.38496,31.2438,,
Logistic,1157,-2.16799,21.6865,,
Logistic,1158,-1.89871,17.0662,,
Logistic,1159,-2.25886,19.8323,,
Logistic,1160,-2.57883,20.8599,,
Logistic,1161,-2.26798,19.911,,
Logistic,1162,-2.20085,32.4694,,
Logistic,1163,-2.27041,22.8561,,
Logistic,1164,-2.51118,32.4213,,
Logistic,1165,-3.01989,24.1991,,
Logistic,1166,-2.76195,23.5243,,
Logistic,1167,-1.92823,22.8539,,
Logistic,1168,-2.66931,34.148,,
Logistic,1169,-2.99887,27.3043,,
Logistic,1170,-3.71242,30.9568,,
Logistic,1171,-1.75203,24.7904,,
Logistic,1172,-3.22832,38.7683,,
Logistic,1173,-3.07517,36.7694,,
Logistic,1174,-3.2597,33.4539,,
Logistic,1175,-3.01687,31.2947,,
Logistic,1176,-3.12805,32.1908,,
Logistic,1177,-2.6453,28.5306,,
Logistic,1178,-3.12665,26.1869,,
Logistic,1179,-3.19369,34.1013,,
Logistic,1180,-2.53447,32.731,,
Logistic,1181,-2.19427,26.91,,
Logistic,1182,-2.00035,23.5436,,
Logistic,1183,-2.76984,31.2967,,
Logistic,1184,-2.9804,29.0046,,
Logistic,1185,-3.27185,38.2821,,
Logistic,1186,-3.30354,39.938,,
Logistic,1187,-3.30354,39.938,,
Logistic,1188,-2.88458,29.137,,
Logistic,1189,-3.08632,37.1872,,
Logistic,1190,-3.08632,37.1872,,
Logistic,1191,-2.71747,31.6961,,
Logistic,1192,-1.89601,25.2038,,
Logistic,1193,-1.85234,25.6998,,
Logistic,1194,-2.88734,29.9385,,
Logistic,1195,-2.72144,24.8283,,
Logistic,1196,-2.00039,29.266,,
Logistic,1197,-1.83228,28.6471,,
Logistic,1198,-3.31692,38.7104,,
Logistic,1199,-2.59346,29.6914,,
Logistic,1200,-2.34885,36.4283,,
Logistic,1201,-2.17331,35.977,,
Logistic,1202,-2.17331,35.977,,
Logistic,1203,-2.42339,30.7674,,
Logistic,1204,-2.81848,27.7089,,
Logistic,1205,-2.26231,21.7292,,
Logistic,1206,-1.36805,20.1134,,
Logistic,1207,-0.947565,22.958,,
Logistic,1208,-3.44811,28.47,,
Logistic,1209,-2.83121,36.7722,,
Logistic,1210,-2.8443,27.895,,
Logistic,1211,-3.08441,33.9277,,
Logistic,1212,-2.77835,28.4875,,
Logistic,1213,-3.14387,31.6382,,
Logistic,1214,-3.22779,34.1193,,
Logistic,1215,-2.60637,34.1605,,
Logistic,1216,-2.60746,28.4782,,
Logistic,1217,-3.19321,28.131,,
Logistic,1218,-3.32151,27.5761,,
Logistic,1219,-3.07038,25.3556,,
Logistic,1220,-2.63442,30.205,,
Logistic,1221,-2.19861,24.9732,,
Logistic,1222,-2.0668,31.5521,,
Logistic,1223,-2.7764,34.2318,,
Logistic,1224,-2.98302,29.802,,
Logistic,1225,-2.92131,30.0833,,
Logistic,1226,-3.23638,34.6534,,
Logistic,1227,-3.39066,36.1108,,
Logistic,1228,-3.62858,35.5691,,
Logistic,1229,-3.63152,34.76,,
Logistic,1230,-3.63152,34.76,,
Logistic,1231,-3.33968,36.1795,,
Logistic,1232,-3.30257,27.7743,,
Logistic,1233,-2.87168,26.7575,,
Logistic,1234,-2.98184,26.9644,,
Logistic,1235,-0.978242,19.1332,,
Logistic,1236,-1.47782,21.9996,,
Logistic,1237,-1.95586,23.5447,,
Logistic,1238,-2.71799,25.4647,,
Logistic,1239,-2.42082,21.1209,,
Logistic,1240,-2.6479,24.0864,,
Logistic,1241,-2.3656,24.9546,,
Logistic,1242,-1.73928,28.9623,,
Logistic,1243,-2.61161,39.3174,,
Logistic,1244,-2.61161,39.3174,,
Logistic,1245,-2.61161,39.3174,,
Logistic,1246,-2.61161,39.3174,,
Logistic,1247,-2.82193,31.6734,,
Logistic,1248,-3.5701,39.7277,,
Logistic,1249,-3.50818,32.9893,,
Logistic,1250,-3.42026,33.541,,
Logistic,1251,-2.34329,31.3658,,
Logistic,1252,-3.01283,34.8114,,
Logistic,1253,-2.7603,26.6464,,
Logistic,1254,-1.62708,22.1771,,
Logistic,1255,-1.35832,23.1466,,
Logistic,1256,-2.34076,26.4818,,
Logistic,1257,-2.12387,24.4524,,
Logistic,1258,-2.63453,27.5328,,
Logistic,1259,-3.55463,34.9962,,
Logistic,1260,-2.78865,30.4672,,
Logistic,1261,-1.81798,27.1856,,
Logistic,1262,-2.41507,22.9031,,
Logistic,1263,-2.40671,24.4011,,
Logistic,1264,-1.49298,18.9526,,
Logistic,1265,-1.88922,16.0773,,
Logistic,1266,-1.89543,15.8473,,
Logistic,1267,-3.23689,35.104,,
Logistic,1268,-3.24969,30.9182,,
Logistic,1269,-3.61767,31.5322,,
Logistic,1270,-3.15777,29.6374,,
Logistic,1271,-1.39936,25.9709,,
Logistic,1272,-1.60356,26.2284,,
Logistic,1273,-1.47544,23.5609,,
Logistic,1274,-2.70384,27.0976,,
Logistic,1275,-2.98376,26.4164,,
Logistic,1276,-3.1809,31.5929,,
Logistic,1277,-2.88197,28.2472,,
Logistic,1278,-2.62654,28.3504,,
Logistic,1279,-2.43394,29.088,,
Logistic,1280,-1.93369,20.9696,,
Logistic,1281,-2.4031,29.2151,,
Logistic,1282,-2.14079,27.3123,,
Logistic,1283,-2.1723,25.9875,,
Logistic,1284,-1.92282,27.9791,,
Logistic,1285,-2.26804,32.4543,,
Logistic,1286,-2.81911,29.9625,,
Logistic,1287,-3.01314,34.0727,,
Logistic,1288,-2.42317,35.5357,,
Logistic,1289,-2.48645,33.527,,
Logistic,1290,-2.48645,33.527,,
Logistic,1291,-3.70799,36.5854,,
Logistic,1292,-2.4129,32.0756,,
Logistic,1293,-2.24363,27.7978,,
Logistic,1294,-2.85732,29.3176,,
Logistic,1295,-2.80712,28.1718,,
Logistic,1296,-3.12538,28.7014,,
Logistic,1297,-2.44411,31.7565,,
Logistic,1298,-2.03001,27.2241,,
Logistic,1299,-2.0855,26.7107,,
Logistic,1300,-2.45078,35.852,,
Logistic,1301,-2.73605,28.1638,,
Logistic,1302,-2.75939,28.382,,
Logistic,1303,-2.53713,28.5288,,
Logistic,1304,-1.85544,27.5178,,
Logistic,1305,-2.72762,24.7438,,
Logistic,1306,-2.06306,29.8818,,
Logistic,1307,-1.92399,27.0818,,
Logistic,1308,-1.96561,26.4481,,
Logistic,1309,-1.99047,26.1304,,
Logistic,1310,-1.89079,24.5012,,
Logistic,1311,-2.32988,22.7298,,
Logistic,1312,-1.66982,23.0459,,
Logistic,1313,-2.44606,24.6004,,
Logistic,1314,-2.21326,24.4029,,
Logistic,1315,-1.44873,19.3026,,
Logistic,1316,-2.59408,26.8612,,
Logistic,1317,-1.07097,21.7838,,
Logistic,1318,-2.46329,19.0007,,
Logistic,1319,-2.76472,21.2437,,
Logistic,1320,-2.75021,24.2253,,
Logistic,1321,-2.0985,31.5345,,
Logistic,1322,-2.01899,35.183,,
Logistic,1323,-1.84905,14.5579,,
Logistic,1324,-0.777584,12.9082,,
Logistic,1325,-0.794941,13.9865,,
Logistic,1326,-1.10034,14.0049,,
Logistic,1327,-2.00387,21.7025,,
Logistic,1328,-1.31793,15.187,,
Logistic,1329,-1.1053,17.0857,,
Logistic,1330,-1.52668,16.3244,,
Logistic,1331,-2.11802,20.5442,,
Logistic,1332,-2.20155,21.5307,,
Logistic,1333,-2.86152,35.7286,,
Logistic,1334,-2.86152,35.7286,,
Logistic,1335,-2.90222,28.2841,,
Logistic,1336,-3.23109,27.5735,,
Logistic,1337,-2.84485,26.0912,,
Logistic,1338,-2.79311,26.7281,,
Logistic,1339,-2.17044,22.5495,,
Logistic,1340,-1.97577,30.789,,
Logistic,1341,-3.65837,30.5827,,
Logistic,1342,-2.92064,30.0462,,
Logistic,1343,-3.01408,35.962,,
Logistic,1344,-2.70654,36.4321,,
Logistic,1345,-3.0674,32.3687,,
Logistic,1346,-2.58466,33.3818,,
Logistic,1347,-1.78785,31.5674,,
Logistic,1348,-2.43829,22.1015,,
Logistic,1349,-3.15115,35.2653,,
Logistic,1350,-3.51507,35.9932,,
Logistic,1351,-3.51507,35.9932,,
Logistic,1352,-1.99884,27.1688,,
Logistic,1353,-1.94687,27.6903,,
Logistic,1354,-1.75395,21.6149,,
Logistic,1355,-2.349,21.5908,,
Logistic,1356,-2.26107,29.3316,,
Logistic,1357,-2.13656,21.446,,
Logistic,1358,-1.85113,24.2695,,
Logistic,1359,-3.23906,31.2921,,
Logistic,1360,-2.36528,32.1368,,
Logistic,1361,-2.05027,26.0924,,
Logistic,1362,-2.72769,28.7661,,
Logistic,1363,-3.7642,35.7023,,
Logistic,1364,-2.52833,28.7969,,
Logistic,1365,-2.68978,32.1726,,
Logistic,1366,-2.36962,28.1988,,
Logistic,1367,-2.03684,25.8392,,
Logistic,1368,-2.62431,26.3714,,
Logistic,1369,-3.27975,24.2684,,
Logistic,1370,-3.04859,29.7331,,
Logistic,1371,-2.85734,29.4361,,
Logistic,1372,-2.82085,26.4145,,
Logistic,1373,-2.74714,33.7392,,
Logistic,1374,-3.55538,32.0421,,
Logistic,1375,-3.26955,38.2882,,
Logistic,1376,-3.75446,40.4688,,
Logistic,1377,-3.75446,40.4688,,
Logistic,1378,-4.35656,35.2807,,
Logistic,1379,-4.17169,34.4492,,
Logistic,1380,-4.0197,30.4379,,
Logistic,1381,-3.69672,32.0703,,
Logistic,1382,-3.7587,31.0155,,
Logistic,1383,-1.57759,26.7963,,
Logistic,1384,-2.28174,28.7745,,
Logistic,1385,-1.90356,28.0164,,
