bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",126,5.581229039,3.304772542,2.208987235,3.403375689,5.514733003,2.433304928,3.159750567,3.755690436,0.475942719
"BMR = 10%: Added, BMR: 0.1",127,4.207703305,3.47220862,2.481167021,5.004437787,4.087937144,2.614714267,3.726491248,3.817739639,1.108841395
"BMR = 10%: Added, BMR: 0.1",128,8.447759273,5.70345229,3.091808496,5.396556077,4.285197983,4.760811423,4.318933242,3.85921205,1.531554988
"BMR = 10%: Added, BMR: 0.1",129,2.73400731,3.61931009,4.301156143,3.812159353,4.320464147,4.760811423,3.6555538,3.626743623,0.673345112
"BMR = 10%: Added, BMR: 0.1",130,4.420608386,3.472191029,4.026349245,3.105497887,4.905993751,4.872714874,3.157421593,3.674962639,0.910735969
"BMR = 10%: Added, BMR: 0.1",131,4.483106555,3.812187616,3.700781609,3.177579478,4.17159299,4.805953142,2.453359282,3.714789444,0.910735969
"BMR = 10%: Added, BMR: 0.1",132,3.514205432,3.812187616,3.635915394,5.357956651,4.098034611,4.805953142,3.153253313,3.686091425,0.356895495
"BMR = 10%: Added, BMR: 0.1",133,3.774690389,2.692618441,3.699134728,2.723387491,3.834813409,4.62221409,3.227800412,3.78143523,0.794025275
"BMR = 10%: Added, BMR: 0.1",134,3.79665349,3.688428941,5.726669373,4.933498469,4.674346771,2.217601539,3.915251123,3.831685179,0.500961917
"BMR = 10%: Added, BMR: 0.1",135,4.585423652,3.331843854,5.150769004,2.883268007,4.025773125,3.253677468,2.517813903,3.850259189,0.550245708
"BMR = 10%: Added, BMR: 0.1",136,3.203463844,3.612039985,5.361068128,4.224415111,3.92992703,5.513499497,3.505297866,4.074831076,0.366555147
"BMR = 10%: Added, BMR: 0.1",137,4.584676347,2.989187244,4.199810998,4.108657015,3.92992703,2.134979645,4.548572213,5.228036567,0.668425784
"BMR = 10%: Added, BMR: 0.1",138,3.401281733,2.594019192,4.846431339,3.261451042,3.902561955,2.134979645,3.53848839,2.74775244,0.604263284
"BMR = 10%: Added, BMR: 0.1",139,3.04099454,2.627703661,4.160055489,3.203434993,3.859731876,2.955929354,3.66334423,4.061648638,0.431792522
"BMR = 10%: Added, BMR: 0.1",140,4.836909252,3.936057795,4.305234663,4.796569989,3.859731876,2.123832892,2.650404189,3.983555218,0.398969494
"BMR = 10%: Added, BMR: 0.1",141,3.176082998,3.308957556,6.708761797,4.486475922,3.859731876,2.123832892,3.317339661,3.953474642,1.079230745
"BMR = 10%: Added, BMR: 0.1",142,5.855845869,5.457733976,6.193944496,3.913201534,3.70613277,5.747292488,2.484471182,3.846452231,0.332305006
"BMR = 10%: Added, BMR: 0.1",143,4.756290502,4.619895745,4.131369943,6.774399868,3.628692906,4.528380399,2.099501493,3.867190217,1.087925861
"BMR = 10%: Added, BMR: 0.1",144,3.523111949,3.488631318,4.183472886,3.944083796,4.099077423,4.550981975,3.245274203,3.911339776,1.204504808
"BMR = 10%: Added, BMR: 0.1",145,3.403056,4.93631426,4.258438717,2.817162225,4.031919279,3.246443787,3.063318132,3.782260636,2.214476378
"BMR = 10%: Added, BMR: 0.1",146,3.125432095,5.66686742,4.379487496,2.817162225,3.796670742,3.184676469,3.401618953,3.782260636,1.036407904
"BMR = 10%: Added, BMR: 0.1",147,4.40032721,3.768936273,3.950543442,4.040246872,4.141594575,2.968372491,3.163647411,3.782260636,1.036407904
"BMR = 10%: Added, BMR: 0.1",148,3.309619109,4.610201073,4.367701301,2.59890253,4.813582355,2.777576119,2.911988708,3.782260636,0.916590071
"BMR = 10%: Added, BMR: 0.1",149,3.714232978,4.009623904,3.693430011,3.146385286,4.665110376,5.409360724,2.383602088,3.782260636,0.715934784
"BMR = 10%: Added, BMR: 0.1",150,2.73790671,5.128348747,3.374129643,4.652018087,4.168158117,3.240263733,2.755656089,3.744337869,0.746114236
"BMR = 10%: Added, BMR: 0.1",151,3.240573407,3.525869325,4.40857141,3.305098941,4.986823961,2.541137858,2.889964549,3.71865875,0.746114236
"BMR = 10%: Added, BMR: 0.1",152,7.911715347,3.612417947,2.754528298,3.305098941,4.367389036,2.459087392,3.401731649,3.646473135,0.455845566
"BMR = 10%: Added, BMR: 0.1",153,2.731330673,6.628951713,3.844956521,2.269335039,4.656068085,4.646937002,3.217393501,3.66597986,0.211373557
"BMR = 10%: Added, BMR: 0.1",154,7.421174333,3.720923892,3.935699829,4.750273786,5.787363818,3.165303461,3.396640062,3.740011192,0.277414334
"BMR = 10%: Added, BMR: 0.1",155,2.664065975,4.459191577,4.467861672,3.647137081,4.326716942,2.753441131,4.502904575,4.077666526,0.263392269
"BMR = 10%: Added, BMR: 0.1",156,4.631491075,3.620189233,4.413428057,3.796054239,5.303117387,2.485326069,4.059191412,3.83007299,0.263392269
"BMR = 10%: Added, BMR: 0.1",157,5.425379431,3.370570827,4.759173633,2.591633722,7.276174074,3.096627301,2.498274503,3.864230382,1.072066101
"BMR = 10%: Added, BMR: 0.1",158,6.215985766,3.523368878,4.776819462,6.598369951,5.512032482,2.527064293,1.8970445,3.709922926,1.072066101
"BMR = 10%: Added, BMR: 0.1",159,4.717806079,3.523368878,5.308173126,5.633934176,5.44640513,3.751594,2.530475852,4.00929047,1.06626798
"BMR = 10%: Added, BMR: 0.1",160,2.5150808,3.523368878,5.379915746,3.668813398,3.969435042,6.815831227,2.496973223,4.037526602,1.06626798
"BMR = 10%: Added, BMR: 0.1",161,2.93530963,3.618158642,7.454901924,6.464952434,4.177735924,7.417708233,1.945198922,3.603635652,0.322467408
"BMR = 10%: Added, BMR: 0.1",162,12.90150678,3.909908419,7.31064579,4.993993837,4.181178642,1.617811396,2.224148839,3.664732036,1.010467935
"BMR = 10%: Added, BMR: 0.1",163,3.165915155,3.125432095,5.645098656,2.896007192,3.865938222,3.170705496,2.995523341,3.705536862,0.487558267
"BMR = 10%: Added, BMR: 0.1",164,9.469743863,2.502964312,5.106138862,3.328155309,4.145699123,2.483125263,3.144607461,3.694346481,0.974606933
"BMR = 10%: Added, BMR: 0.1",165,2.598255451,2.742211809,5.075289022,8.76018494,4.097945021,2.31900546,1.789016102,3.596720346,0.402165738
"BMR = 10%: Added, BMR: 0.1",166,3.821203111,3.191442137,4.384198079,7.920334946,4.097945021,4.429988803,2.716908668,2.663020378,0.402165738
"BMR = 10%: Added, BMR: 0.1",167,4.961710372,3.987015804,4.41954199,2.595666909,4.699661068,2.195378539,2.59011049,3.275098921,2.143532693
"BMR = 10%: Added, BMR: 0.1",168,4.506877015,5.435814241,4.321897603,2.855729947,4.98426453,4.120245041,3.366784532,3.719142858,1.095325381
"BMR = 10%: Added, BMR: 0.1",169,3.877204613,3.43917958,4.027616181,2.650187474,4.927388688,1.962615192,2.569147325,3.612722137,4.226383802
"BMR = 10%: Added, BMR: 0.1",170,3.382622807,3.841129026,4.022482192,2.650187474,4.739275464,8.005381795,2.857823686,3.088859254,0.611998153
"BMR = 10%: Added, BMR: 0.1",171,2.909696858,3.368897563,3.968163126,5.706352801,4.604868467,4.824320807,1.788068326,4.120494591,0.293288132
"BMR = 10%: Added, BMR: 0.1",172,2.773707761,3.450206466,3.928098597,2.964134807,4.361335117,2.545045042,5.436855374,2.347961267,0.568116202
"BMR = 10%: Added, BMR: 0.1",173,2.910484379,4.506877015,3.832016362,4.682346819,4.485231004,2.688047218,2.915884095,4.953922662,0.568116202
"BMR = 10%: Added, BMR: 0.1",174,3.295501182,5.568069609,3.804848791,8.79595311,3.767461569,2.441838481,3.23945118,2.403296133,0.895823901
"BMR = 10%: Added, BMR: 0.1",175,2.614985612,6.721035359,3.754753231,10.54048313,4.562265924,5.906742648,3.725462792,6.475488358,0.952561931
"BMR = 10%: Added, BMR: 0.1",176,6.114745353,3.524918461,3.871530566,7.234222915,4.843450938,1.931493667,1.926735647,5.336611818,0.446651096
"BMR = 10%: Added, BMR: 0.1",177,5.171186753,4.57150814,3.701599621,5.807843409,5.104356885,2.31609687,3.435013871,5.099205007,0.57265069
"BMR = 10%: Added, BMR: 0.1",178,3.076424083,2.996691933,3.645763433,8.141057898,4.75836557,2.670609033,5.444119042,4.747323197,0.38115321
