bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,154,370.5019301,98.6929266,54.04745981,1.028830168,0.518245808,183.0890908,17.47467161,27.10435299
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,155,20.49186075,76.44844827,45.28576117,0.10615595,0.690990143,196.4178051,21.96321079,28.04214226
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,156,737.7619356,64.67241612,37.688194,0.112375293,1.520449651,196.4178051,21.93590659,55.43568353
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,157,31.03436785,124.299817,34.28664465,0.088054633,1.414958162,196.4178051,27.06286951,95.69686473
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,158,74.85258764,52.00290355,32.61634023,0.088054633,3.171744766,196.4178051,21.59236253,53.95915945
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,159,13.8871435,26.76537948,32.31492471,0.069186921,1.724155921,216.2358135,21.62472367,31.7048708
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,160,39.95100444,16.60879564,32.44461318,0.114256177,1.437616157,216.2358135,26.93817271,44.68846266
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,161,75.75916385,14.60812516,33.94453059,0.087479507,0.59835184,216.2358135,26.68035326,13.24272097
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,162,25.20209518,7.639737384,33.45385379,0.10599685,1.28995669,223.2659765,25.20595632,14.02496739
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,163,14.81163398,8.451440182,45.22228257,0.112213417,1.218803102,251.610417,23.54759157,21.61823695
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,164,26.86002674,12.42164828,39.70220243,0.077591064,0.949097029,251.1278598,26.30325098,12.20472486
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,165,88.43604163,12.67737987,38.80232534,0.112084713,0.69301729,251.1278598,29.2037168,23.15056921
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,166,96.47409208,14.87892099,38.01596242,0.081905408,0.611370114,224.489902,28.62567526,21.07742105
